name,lat,lon,region,country,conflict_date,population,location_type
1601747096,50.6700606,5.4811363,xyz,xyz,0,0,town
1601747132,50.681009,5.6611593,xyz,xyz,0,0,town
1601747146,50.6819571,5.6608167,xyz,xyz,0,0,town
1601747150,50.6815461,5.6559875,xyz,xyz,0,0,town
1607083294,50.6359057,5.5577311,xyz,xyz,0,0,town
1607083525,50.539047,5.6645307,xyz,xyz,0,0,town
1607083579,50.5979413,5.5942053,xyz,xyz,0,0,town
1607083964,50.6350649,5.5584165,xyz,xyz,0,0,town
1607083973,50.6351677,5.5587376,xyz,xyz,0,0,town
1607084146,50.7050012,5.2942444,xyz,xyz,0,0,town
1642142427,50.5949575,5.593193,xyz,xyz,0,0,town
1642142469,50.5948363,5.5931326,xyz,xyz,0,0,town
1702676083,50.6505605,5.6306039,xyz,xyz,0,0,town
1702676085,50.6505689,5.630417,xyz,xyz,0,0,town
1741640621,50.6075881,5.349498,xyz,xyz,0,0,town
1788424187,50.6659323,5.5680721,xyz,xyz,0,0,town
1788424203,50.6659144,5.5679536,xyz,xyz,0,0,town
1788424222,50.6664189,5.5679534,xyz,xyz,0,0,town
1822764248,50.6272815,5.562397,xyz,xyz,0,0,town
1856082878,50.5921433,5.2622084,xyz,xyz,0,0,town
1856083023,50.591774,5.2622237,xyz,xyz,0,0,town
1856083045,50.5926183,5.2624239,xyz,xyz,0,0,town
1879178995,50.635676,5.7477827,xyz,xyz,0,0,town
1962920996,50.5952069,5.591648,xyz,xyz,0,0,town
1962921008,50.5950775,5.5915996,xyz,xyz,0,0,town
1962921010,50.5952272,5.5912845,xyz,xyz,0,0,town
1988830610,50.6478026,5.6029719,xyz,xyz,0,0,town
2034368354,50.679567,5.6627203,xyz,xyz,0,0,town
2269726842,50.7536305,5.6955612,xyz,xyz,0,0,conflict
2343660636,50.4898541,5.7135183,xyz,xyz,0,0,town
2343660650,50.4899308,5.7137174,xyz,xyz,0,0,town
2343663585,50.4891378,5.7111479,xyz,xyz,0,0,town
2357291172,50.6554335,5.7071388,xyz,xyz,0,0,town
2359950310,50.6565056,5.7072645,xyz,xyz,0,0,town
2469956168,50.5096573,5.6846801,xyz,xyz,0,0,town
2517267612,50.6169033,5.5736691,xyz,xyz,0,0,town
2518888461,50.6166451,5.5760816,xyz,xyz,0,0,town
2533488778,50.624157,5.430525,xyz,xyz,0,0,town
2546606766,50.7528412,5.5677464,xyz,xyz,0,0,town
2546606780,50.7530007,5.5676138,xyz,xyz,0,0,town
2546606784,50.7529948,5.5677669,xyz,xyz,0,0,town
2552937554,50.6794297,5.6625004,xyz,xyz,0,0,town
2558376570,50.6218328,5.4207001,xyz,xyz,0,0,town
2558376577,50.6153714,5.3934626,xyz,xyz,0,0,town
2558376581,50.6157758,5.3997835,xyz,xyz,0,0,town
2558376586,50.6159931,5.4003367,xyz,xyz,0,0,town
2854957023,50.6633543,5.6940845,xyz,xyz,0,0,town
2854957027,50.662818,5.6943372,xyz,xyz,0,0,town
2854957032,50.663476,5.6939701,xyz,xyz,0,0,town
2854957036,50.6638018,5.6932805,xyz,xyz,0,0,town
3053943518,50.6905168,5.6255646,xyz,xyz,0,0,town
3080095741,50.6418373,5.7291347,xyz,xyz,0,0,town
3141951931,50.7923679,5.5294022,xyz,xyz,0,0,town
3142313562,50.6777576,5.6550775,xyz,xyz,0,0,town
3142313564,50.6776649,5.6544821,xyz,xyz,0,0,town
3397874487,50.7125002,5.5836416,xyz,xyz,0,0,town
3481280114,50.7344042,5.69306,xyz,xyz,0,0,town
3669557814,50.4894134,5.7120183,xyz,xyz,0,0,town
3672730222,50.5553921,5.6351377,xyz,xyz,0,0,town
3675535827,50.5264286,5.6635618,xyz,xyz,0,0,town
3675610301,50.6015631,5.61036,xyz,xyz,0,0,town
3690710730,50.6751418,5.5692748,xyz,xyz,0,0,town
3690710731,50.6756027,5.5703337,xyz,xyz,0,0,town
3692702386,50.6848905,5.6443218,xyz,xyz,0,0,town
3692702401,50.6813571,5.6561049,xyz,xyz,0,0,town
3695772639,50.6791404,5.6573613,xyz,xyz,0,0,town
3695772642,50.6840507,5.66352,xyz,xyz,0,0,town
3696253252,50.728836,5.6934063,xyz,xyz,0,0,town
3737986940,50.7377917,5.5773662,xyz,xyz,0,0,town
3737986941,50.7386185,5.5772176,xyz,xyz,0,0,town
3737986950,50.7385351,5.5775688,xyz,xyz,0,0,town
3737986951,50.7435048,5.5757843,xyz,xyz,0,0,town
3737986953,50.7338774,5.5789274,xyz,xyz,0,0,town
3817311840,50.6378515,5.5553873,xyz,xyz,0,0,town
3898593245,50.7163477,5.6887124,xyz,xyz,0,0,town
4283693595,50.647956,5.5381592,xyz,xyz,0,0,town
4283693596,50.6477983,5.538162,xyz,xyz,0,0,town
4283693597,50.6465258,5.5409572,xyz,xyz,0,0,town
4283693610,50.6484282,5.5390696,xyz,xyz,0,0,town
4283693611,50.6480066,5.5379608,xyz,xyz,0,0,town
4593234675,50.5932161,5.3012608,xyz,xyz,0,0,town
4593358905,50.5921867,5.3055343,xyz,xyz,0,0,town
4597284485,50.7927931,5.5289883,xyz,xyz,0,0,town
4597287754,50.7933276,5.5349682,xyz,xyz,0,0,town
4599749637,50.7924898,5.5358248,xyz,xyz,0,0,town
4729232763,50.739044,5.5775202,xyz,xyz,0,0,town
4729232765,50.7431047,5.5760764,xyz,xyz,0,0,town
4741346922,50.6526469,5.713064,xyz,xyz,0,0,town
4741347265,50.6663881,5.6940757,xyz,xyz,0,0,town
4741871887,50.6450238,5.4730685,xyz,xyz,0,0,town
4785167850,50.6672591,5.6906619,xyz,xyz,0,0,town
4849284973,50.6708123,5.5496212,xyz,xyz,0,0,town
4849284974,50.6709013,5.5495545,xyz,xyz,0,0,town
4849284988,50.6737411,5.5476447,xyz,xyz,0,0,town
4849284989,50.6738167,5.5475171,xyz,xyz,0,0,town
4907546475,50.6815042,5.658327,xyz,xyz,0,0,town
4962782813,50.6839988,5.6472889,xyz,xyz,0,0,town
4962782820,50.6825425,5.6454849,xyz,xyz,0,0,town
4962783827,50.6811089,5.6435155,xyz,xyz,0,0,town
5111216265,50.688203,5.672554,xyz,xyz,0,0,town
5111216273,50.6884993,5.6731321,xyz,xyz,0,0,town
5113865672,50.6534402,5.5274164,xyz,xyz,0,0,town
5154045469,50.79345,5.5351573,xyz,xyz,0,0,town
5191170913,50.793347,5.5337109,xyz,xyz,0,0,town
5849676950,50.6915255,5.6260855,xyz,xyz,0,0,town
5849676959,50.6902832,5.6264029,xyz,xyz,0,0,town
6030643083,50.6662392,5.5686714,xyz,xyz,0,0,town
6401930980,50.6468953,5.6001023,xyz,xyz,0,0,town
6401930981,50.6485827,5.6054215,xyz,xyz,0,0,town
6403665548,50.7058091,5.5836115,xyz,xyz,0,0,town
6695603961,50.6384858,5.5558943,xyz,xyz,0,0,town
7312316988,50.6456998,5.5416053,xyz,xyz,0,0,town
7312316995,50.6500143,5.5353735,xyz,xyz,0,0,town
7844513108,50.7055159,5.5812517,xyz,xyz,0,0,town
8033489158,50.5806161,5.2115616,xyz,xyz,0,0,town
8264393551,50.6528238,5.7124551,xyz,xyz,0,0,town
8637788522,50.7343356,5.5786201,xyz,xyz,0,0,town
8683699779,50.6902217,5.5744919,xyz,xyz,0,0,town
8683699787,50.690027,5.5741786,xyz,xyz,0,0,town
8683699788,50.6903078,5.573927,xyz,xyz,0,0,town
8683699798,50.6902739,5.5741354,xyz,xyz,0,0,town
8683699814,50.6903667,5.5735458,xyz,xyz,0,0,town
9053160243,50.6237361,5.4240405,xyz,xyz,0,0,town
9053160245,50.6245706,5.4247682,xyz,xyz,0,0,town
9430297004,50.7543166,5.5756148,xyz,xyz,0,0,town
9493983561,50.6708009,5.5222228,xyz,xyz,0,0,town
9505540590,50.6489093,5.4699262,xyz,xyz,0,0,town
9601756711,50.6824308,5.6451069,xyz,xyz,0,0,town
9629151894,50.6240463,5.425159,xyz,xyz,0,0,town
10045783420,50.6826893,5.6448296,xyz,xyz,0,0,town
10079143770,50.6833043,5.6451652,xyz,xyz,0,0,town
10805818537,50.6378159,5.4573228,xyz,xyz,0,0,town
10805818549,50.6384205,5.4577227,xyz,xyz,0,0,town
27240166,53.0297517,6.5734302,xyz,xyz,0,0,town
27240168,53.0205357,6.5512311,xyz,xyz,0,0,town
27240171,52.9903255,6.5258948,xyz,xyz,0,0,town
27240186,52.9593861,6.5453113,xyz,xyz,0,0,town
27307150,53.0320217,6.5771769,xyz,xyz,0,0,town
27307154,53.0241497,6.5584133,xyz,xyz,0,0,town
27350124,52.9695621,6.5586832,xyz,xyz,0,0,town
27459906,52.9623674,6.546754,xyz,xyz,0,0,town
27476031,52.9677882,6.5467336,xyz,xyz,0,0,town
28236020,52.9940227,6.525531,xyz,xyz,0,0,town
29209818,53.0267112,6.5653158,xyz,xyz,0,0,town
29209831,53.0282851,6.5697725,xyz,xyz,0,0,town
29209835,53.0297999,6.5706435,xyz,xyz,0,0,town
29633669,53.0299125,6.5713271,xyz,xyz,0,0,town
29633723,53.0297982,6.571325,xyz,xyz,0,0,town
29633729,53.0292529,6.5715154,xyz,xyz,0,0,town
29634687,52.9935527,6.5269354,xyz,xyz,0,0,town
29634694,52.9936959,6.5268773,xyz,xyz,0,0,town
29635208,52.9715497,6.5484927,xyz,xyz,0,0,town
29645071,52.9948696,6.52171,xyz,xyz,0,0,town
29645072,52.9949506,6.5216807,xyz,xyz,0,0,town
29856457,53.0234612,6.5571094,xyz,xyz,0,0,town
29856459,53.0179008,6.5474839,xyz,xyz,0,0,town
29862975,53.0216612,6.5534361,xyz,xyz,0,0,town
47658369,52.948478,5.9442504,xyz,xyz,0,0,town
47658807,52.9487311,5.9442549,xyz,xyz,0,0,town
47683976,52.9649952,5.933639,xyz,xyz,0,0,town
47687564,52.9682092,5.9290419,xyz,xyz,0,0,town
47693313,52.9715042,5.9232956,xyz,xyz,0,0,town
47693326,52.9711139,5.9237634,xyz,xyz,0,0,town
47694808,52.9719483,5.9080206,xyz,xyz,0,0,town
47694943,52.9723424,5.9094447,xyz,xyz,0,0,town
47697799,52.9742526,5.9179103,xyz,xyz,0,0,town
47698419,52.9745911,5.9145896,xyz,xyz,0,0,town
47698713,52.9746768,5.9167823,xyz,xyz,0,0,town
47698722,52.9747352,5.9155426,xyz,xyz,0,0,town
47699971,52.9754175,5.9156233,xyz,xyz,0,0,town
47699985,52.9754404,5.9168831,xyz,xyz,0,0,town
47700088,52.9755734,5.9178692,xyz,xyz,0,0,town
47700759,52.9758421,5.9145018,xyz,xyz,0,0,town
47702340,52.9780407,5.9257526,xyz,xyz,0,0,town
47702627,52.9777726,5.9241162,xyz,xyz,0,0,town
47704028,52.9787322,5.9092374,xyz,xyz,0,0,town
47704760,52.9788959,5.9085879,xyz,xyz,0,0,town
47709636,52.9825944,5.9532881,xyz,xyz,0,0,town
47709690,52.9827169,5.9532531,xyz,xyz,0,0,town
47711439,52.9841271,5.9522998,xyz,xyz,0,0,town
47711835,52.9843376,5.9523556,xyz,xyz,0,0,town
47712754,52.9855142,5.9517977,xyz,xyz,0,0,town
47712859,52.9856174,5.9517481,xyz,xyz,0,0,town
47713343,52.9859605,5.9602708,xyz,xyz,0,0,town
47713613,52.9860684,5.959856,xyz,xyz,0,0,town
47764900,53.0178428,6.0070262,xyz,xyz,0,0,town
47764960,53.0175147,6.00707,xyz,xyz,0,0,town
47770907,53.0210508,6.012379,xyz,xyz,0,0,town
47770971,53.0210982,6.0122262,xyz,xyz,0,0,town
47771058,53.0211504,6.0103377,xyz,xyz,0,0,town
47771251,53.0208946,6.0097598,xyz,xyz,0,0,town
47772675,53.0221479,6.0088223,xyz,xyz,0,0,town
47772782,53.022194,6.0086741,xyz,xyz,0,0,town
47779788,53.0270102,6.0164916,xyz,xyz,0,0,town
47781778,53.0283068,6.0183207,xyz,xyz,0,0,town
47782597,53.0275671,6.0167595,xyz,xyz,0,0,town
47782987,53.029235,6.0183906,xyz,xyz,0,0,town
47788993,53.0321339,6.0224407,xyz,xyz,0,0,town
47790159,53.0326017,6.0220197,xyz,xyz,0,0,town
47792208,53.0339132,6.0241946,xyz,xyz,0,0,town
47792700,53.0335643,6.0234492,xyz,xyz,0,0,town
47853712,53.0598779,6.0497721,xyz,xyz,0,0,town
47853814,53.0594186,6.0496329,xyz,xyz,0,0,town
47859917,53.0627501,6.0553962,xyz,xyz,0,0,town
47860029,53.0628152,6.0552005,xyz,xyz,0,0,town
47860213,53.0632646,6.053634,xyz,xyz,0,0,town
47860409,53.062735,6.0527627,xyz,xyz,0,0,town
47862186,53.0639732,6.0519327,xyz,xyz,0,0,town
47862326,53.064031,6.0517532,xyz,xyz,0,0,town
47898766,53.080479,6.6035946,xyz,xyz,0,0,town
47898768,53.0807448,6.6038164,xyz,xyz,0,0,town
47906980,53.0844349,6.6039557,xyz,xyz,0,0,town
47907046,53.0847831,6.6042176,xyz,xyz,0,0,town
47911800,53.0868741,6.0785845,xyz,xyz,0,0,town
47917455,53.0885889,6.0819249,xyz,xyz,0,0,town
47919766,53.0898021,6.0862895,xyz,xyz,0,0,town
47922767,53.0907126,6.0854012,xyz,xyz,0,0,town
47922795,53.0907427,6.0855059,xyz,xyz,0,0,town
47923621,53.0916197,6.092279,xyz,xyz,0,0,town
47952318,53.1015222,6.1378255,xyz,xyz,0,0,town
47953880,53.1028566,6.1290085,xyz,xyz,0,0,town
47955882,53.1034696,6.1303367,xyz,xyz,0,0,town
47957980,53.1043689,6.135099,xyz,xyz,0,0,town
47958024,53.1046335,6.1339532,xyz,xyz,0,0,town
47958308,53.1046247,6.1335586,xyz,xyz,0,0,town
47958624,53.1045025,6.1353156,xyz,xyz,0,0,town
47959836,53.1055796,6.1342454,xyz,xyz,0,0,town
47959900,53.1053584,6.1355914,xyz,xyz,0,0,town
47960049,53.1054777,6.1339973,xyz,xyz,0,0,town
47962792,53.1067559,6.1394646,xyz,xyz,0,0,town
47963694,53.1070412,6.1327461,xyz,xyz,0,0,town
47964747,53.1076418,6.1317075,xyz,xyz,0,0,town
47993867,53.1214434,6.6104148,xyz,xyz,0,0,town
47998468,53.125356,6.610262,xyz,xyz,0,0,town
47998828,53.1253714,6.607436,xyz,xyz,0,0,town
47998861,53.1254391,6.6075794,xyz,xyz,0,0,town
48002417,53.1280251,6.1868544,xyz,xyz,0,0,town
48002678,53.1281369,6.1867455,xyz,xyz,0,0,town
48005547,53.1291992,6.18487,xyz,xyz,0,0,town
48005866,53.129641,6.1856498,xyz,xyz,0,0,town
48006407,53.1303406,6.1842565,xyz,xyz,0,0,town
48006724,53.1304788,6.1841053,xyz,xyz,0,0,town
48009203,53.1318268,6.1913206,xyz,xyz,0,0,town
48009900,53.1318199,6.1917205,xyz,xyz,0,0,town
48021800,53.1372431,6.6084356,xyz,xyz,0,0,town
48023678,53.138011,6.6089637,xyz,xyz,0,0,town
48026036,53.1394117,6.6087252,xyz,xyz,0,0,town
48027467,53.1401333,6.6081355,xyz,xyz,0,0,town
48042279,53.146448,6.6062745,xyz,xyz,0,0,town
48043216,53.1469797,6.6057762,xyz,xyz,0,0,town
48050081,53.1493925,6.6038858,xyz,xyz,0,0,town
48055737,53.1507513,6.6032322,xyz,xyz,0,0,town
48055784,53.1510756,6.2608945,xyz,xyz,0,0,town
48057689,53.1512062,6.2607037,xyz,xyz,0,0,town
48059924,53.1527203,6.2691949,xyz,xyz,0,0,town
48060832,53.1532545,6.2712144,xyz,xyz,0,0,town
48062451,53.154039,6.2679019,xyz,xyz,0,0,town
48063661,53.1546658,6.2699134,xyz,xyz,0,0,town
48066734,53.1564757,6.27816,xyz,xyz,0,0,town
48066745,53.1564149,6.2785209,xyz,xyz,0,0,town
48078781,53.1611669,6.2911268,xyz,xyz,0,0,town
48083215,53.16292,6.29645,xyz,xyz,0,0,town
48085798,53.1639283,6.2994983,xyz,xyz,0,0,town
48090444,53.1655847,6.3068676,xyz,xyz,0,0,town
48091336,53.1661894,6.3089876,xyz,xyz,0,0,town
48093807,53.16734,6.314309,xyz,xyz,0,0,town
48093962,53.1674746,6.3163003,xyz,xyz,0,0,town
48097539,53.1690613,6.3248295,xyz,xyz,0,0,town
48098601,53.1690876,6.3241209,xyz,xyz,0,0,town
48105480,53.172957,6.3423968,xyz,xyz,0,0,town
48105633,53.1730796,6.3421587,xyz,xyz,0,0,town
48128519,53.1825346,6.3725942,xyz,xyz,0,0,town
48129470,53.182705,6.3767231,xyz,xyz,0,0,town
48130347,53.1818944,6.3704317,xyz,xyz,0,0,town
48141087,53.1873991,6.3850209,xyz,xyz,0,0,town
48147851,53.1898894,6.5659798,xyz,xyz,0,0,town
48152206,53.1920358,6.5651155,xyz,xyz,0,0,town
48154269,53.1928245,6.5646785,xyz,xyz,0,0,conflict
48167839,53.1980816,6.5174445,xyz,xyz,0,0,town
48168379,53.1982252,6.5173726,xyz,xyz,0,0,town
48168836,53.1990041,6.50969,xyz,xyz,0,0,town
48169528,53.1993783,6.5100466,xyz,xyz,0,0,town
48173097,53.2003828,6.5111621,xyz,xyz,0,0,town
48176183,53.2023238,6.5031462,xyz,xyz,0,0,town
48177233,53.2023259,6.5026687,xyz,xyz,0,0,town
57536949,52.9701215,6.5546315,xyz,xyz,0,0,town
247378941,52.9719436,6.5482558,xyz,xyz,0,0,town
273192611,53.105203,6.1355283,xyz,xyz,0,0,town
277789376,53.1013834,6.1376073,xyz,xyz,0,0,town
277789430,53.1068544,6.1400947,xyz,xyz,0,0,town
310916129,53.1854785,6.3773859,xyz,xyz,0,0,town
310916156,53.18401,6.3758666,xyz,xyz,0,0,town
311363002,53.2002022,6.5117088,xyz,xyz,0,0,town
317457574,53.0804186,6.6018783,xyz,xyz,0,0,town
317457576,53.0804276,6.6016687,xyz,xyz,0,0,town
317457594,53.0804531,6.6058121,xyz,xyz,0,0,town
317457595,53.0804613,6.6055988,xyz,xyz,0,0,town
362718198,53.1855341,6.3772531,xyz,xyz,0,0,conflict
493754788,52.9968967,6.5255827,xyz,xyz,0,0,town
493754791,52.9968681,6.5257856,xyz,xyz,0,0,town
581955572,53.2033616,6.4793395,xyz,xyz,0,0,conflict
581955584,53.2033452,6.4783692,xyz,xyz,0,0,town
581955605,53.201551,6.4688324,xyz,xyz,0,0,town
616262128,53.2029131,6.4738333,xyz,xyz,0,0,town
634653710,53.2014273,6.46908,xyz,xyz,0,0,conflict
972769683,53.2028293,6.473413,xyz,xyz,0,0,town
1302749239,53.1874237,6.5676203,xyz,xyz,0,0,town
1346179089,53.1663463,6.5913409,xyz,xyz,0,0,town
1356880225,53.1659956,6.591332,xyz,xyz,0,0,town
1356898708,53.1700634,6.591196,xyz,xyz,0,0,town
1439779370,53.1629508,6.5934445,xyz,xyz,0,0,town
1439779388,53.1701553,6.5905233,xyz,xyz,0,0,town
1439779397,53.1628006,6.5933181,xyz,xyz,0,0,town
1439779634,53.1663562,6.5933026,xyz,xyz,0,0,town
1439779957,53.1717791,6.5895779,xyz,xyz,0,0,town
1453875705,53.1992436,6.5106824,xyz,xyz,0,0,town
1519818840,52.9564769,5.9399452,xyz,xyz,0,0,town
1519818847,52.9618708,5.9367273,xyz,xyz,0,0,conflict
1519818874,52.9563929,5.9401797,xyz,xyz,0,0,town
1519818915,52.9620406,5.9363714,xyz,xyz,0,0,town
1557074082,53.1928388,6.5649913,xyz,xyz,0,0,town
2070616843,52.9668608,6.5473454,xyz,xyz,0,0,town
2260064877,52.9524585,6.5428565,xyz,xyz,0,0,town
2260064895,52.9588453,6.5453881,xyz,xyz,0,0,town
2260064943,52.9561976,6.5456442,xyz,xyz,0,0,town
2260065373,52.9550701,6.5436153,xyz,xyz,0,0,town
2260065377,52.9529405,6.541253,xyz,xyz,0,0,town
2260065397,52.9496841,6.5415001,xyz,xyz,0,0,town
2260065398,52.9527195,6.5410676,xyz,xyz,0,0,town
2387846127,53.0131111,6.5412159,xyz,xyz,0,0,town
2387846160,53.0176802,6.5469532,xyz,xyz,0,0,town
3265942714,53.188412,6.5669284,xyz,xyz,0,0,town
3448611155,52.9559461,6.545648,xyz,xyz,0,0,town
4100245964,53.1606793,6.2890333,xyz,xyz,0,0,town
4913576660,53.1967334,6.5245261,xyz,xyz,0,0,town
4913576689,53.1999734,6.5084241,xyz,xyz,0,0,town
5148116069,53.0280519,6.5754637,xyz,xyz,0,0,town
5148116070,53.0280563,6.5753105,xyz,xyz,0,0,town
5752480803,53.2008375,6.5124404,xyz,xyz,0,0,conflict
6113442779,53.1858592,6.3820815,xyz,xyz,0,0,town
7164700057,53.1995363,6.5096122,xyz,xyz,0,0,town
7164703215,53.1989017,6.5095229,xyz,xyz,0,0,conflict
7166052504,53.2011978,6.5090841,xyz,xyz,0,0,town
7981398562,52.9822946,5.9533353,xyz,xyz,0,0,town
7981398582,52.9827309,5.9537769,xyz,xyz,0,0,town
8032190175,53.0134654,6.5414483,xyz,xyz,0,0,town
8687987699,52.9656437,5.9346282,xyz,xyz,0,0,town
8687987711,52.9660663,5.9351544,xyz,xyz,0,0,town
8687987714,52.9659953,5.9350092,xyz,xyz,0,0,town
9489246540,53.195844,6.5367339,xyz,xyz,0,0,town
9897178318,53.0887328,6.0869159,xyz,xyz,0,0,town
9897178319,53.0887801,6.0870129,xyz,xyz,0,0,town
10157276215,52.9658039,5.9354144,xyz,xyz,0,0,town
10157321956,52.9650316,5.9328982,xyz,xyz,0,0,town
10157321959,52.9649294,5.9331145,xyz,xyz,0,0,town
10157321963,52.964957,5.9328504,xyz,xyz,0,0,town
46814142,52.5133109,6.0776416,xyz,xyz,0,0,town
46817628,52.5141728,6.0781266,xyz,xyz,0,0,town
46818498,52.5157146,6.0814031,xyz,xyz,0,0,town
46819874,52.5161812,6.0819365,xyz,xyz,0,0,town
46821806,52.5159622,6.083798,xyz,xyz,0,0,conflict
46826185,52.5170878,6.0823149,xyz,xyz,0,0,town
46827862,52.5174716,6.0860095,xyz,xyz,0,0,town
46831805,52.5182731,6.0844992,xyz,xyz,0,0,town
46840682,52.5205088,6.0911705,xyz,xyz,0,0,town
46840766,52.5205003,6.0907727,xyz,xyz,0,0,town
46858798,52.5249742,6.1093981,xyz,xyz,0,0,town
46859582,52.5249533,6.108098,xyz,xyz,0,0,town
46862291,52.5263142,6.1162776,xyz,xyz,0,0,town
46863062,52.526541,6.1159112,xyz,xyz,0,0,town
46863118,52.5267992,6.1243423,xyz,xyz,0,0,town
46863465,52.5267427,6.1227416,xyz,xyz,0,0,town
46873152,52.5299408,6.1457366,xyz,xyz,0,0,town
46880610,52.5332908,6.1551307,xyz,xyz,0,0,town
46900022,52.543834,6.1669198,xyz,xyz,0,0,town
46908163,52.5477171,6.1697444,xyz,xyz,0,0,town
46916198,52.5530288,6.1738379,xyz,xyz,0,0,town
46918496,52.5544384,6.1744039,xyz,xyz,0,0,town
46963041,52.5792311,6.1905404,xyz,xyz,0,0,town
46964326,52.5802073,6.1913349,xyz,xyz,0,0,town
46967471,52.582388,6.1948834,xyz,xyz,0,0,town
46970166,52.5842774,6.1951574,xyz,xyz,0,0,town
46975874,52.5886982,6.1962284,xyz,xyz,0,0,town
46977683,52.5895432,6.1946001,xyz,xyz,0,0,town
46980634,52.5916698,6.1977851,xyz,xyz,0,0,town
47028591,52.6219039,6.2075578,xyz,xyz,0,0,town
47031314,52.6230826,6.2077367,xyz,xyz,0,0,town
47034784,52.6251105,6.2071296,xyz,xyz,0,0,town
47036426,52.6259834,6.2066747,xyz,xyz,0,0,town
47059431,52.6372216,6.2038643,xyz,xyz,0,0,town
47062660,52.6388255,6.2032448,xyz,xyz,0,0,town
47063181,52.6393363,6.2051412,xyz,xyz,0,0,town
47073363,52.6430135,6.2013122,xyz,xyz,0,0,town
47079911,52.6455186,6.200829,xyz,xyz,0,0,town
47084355,52.6473055,6.2012115,xyz,xyz,0,0,town
47085877,52.6481694,6.2019534,xyz,xyz,0,0,town
47088813,52.6494817,6.2008661,xyz,xyz,0,0,town
47118220,52.6588858,6.1985342,xyz,xyz,0,0,conflict
47125924,52.6636239,6.19753,xyz,xyz,0,0,town
47133444,52.6656119,6.1980605,xyz,xyz,0,0,conflict
47149689,52.669992,6.1996206,xyz,xyz,0,0,conflict
47151265,52.6691974,6.1952639,xyz,xyz,0,0,town
47166468,52.6739827,6.192509,xyz,xyz,0,0,town
47177523,52.6778698,6.1920843,xyz,xyz,0,0,town
47180956,52.6789884,6.354717,xyz,xyz,0,0,town
47181408,52.6792271,6.3569832,xyz,xyz,0,0,town
47182519,52.6804402,6.1955782,xyz,xyz,0,0,town
47184756,52.6804033,6.195329,xyz,xyz,0,0,town
47184818,52.6805963,6.3633879,xyz,xyz,0,0,town
47185708,52.6811267,6.3650581,xyz,xyz,0,0,town
47186406,52.6811376,6.3643043,xyz,xyz,0,0,town
47187396,52.6818359,6.3665276,xyz,xyz,0,0,town
47190320,52.6829452,6.3713079,xyz,xyz,0,0,town
47190766,52.6830489,6.373188,xyz,xyz,0,0,town
47191578,52.6835488,6.2770269,xyz,xyz,0,0,town
47192157,52.6836832,6.2771469,xyz,xyz,0,0,town
47193496,52.6845158,6.2695366,xyz,xyz,0,0,town
47193618,52.6846826,6.2694987,xyz,xyz,0,0,town
47193905,52.6848615,6.3823561,xyz,xyz,0,0,town
47194951,52.6851294,6.3828188,xyz,xyz,0,0,town
47195683,52.6857379,6.3901228,xyz,xyz,0,0,town
47199136,52.6869402,6.3891443,xyz,xyz,0,0,town
47203064,52.6884756,6.2056427,xyz,xyz,0,0,town
47210818,52.6922559,6.207345,xyz,xyz,0,0,town
47212931,52.6927071,6.2093502,xyz,xyz,0,0,town
47212945,52.6927189,6.209227,xyz,xyz,0,0,town
47215166,52.6933193,6.2075077,xyz,xyz,0,0,town
47223741,52.6970998,6.208622,xyz,xyz,0,0,town
47236311,52.7014724,6.2082569,xyz,xyz,0,0,town
47236314,52.701715,6.4196644,xyz,xyz,0,0,town
47236818,52.7012858,6.2081567,xyz,xyz,0,0,town
47238519,52.7027735,6.4176267,xyz,xyz,0,0,town
47240296,52.7031463,6.4538552,xyz,xyz,0,0,town
47241925,52.7038117,6.4547626,xyz,xyz,0,0,town
47242189,52.7044782,6.4242736,xyz,xyz,0,0,town
47242939,52.7047337,6.4257094,xyz,xyz,0,0,town
47246167,52.7054747,6.2064821,xyz,xyz,0,0,town
47247939,52.7064549,6.4568102,xyz,xyz,0,0,town
47249858,52.7072244,6.4508816,xyz,xyz,0,0,town
47249868,52.7069197,6.4449163,xyz,xyz,0,0,town
47250233,52.70753,6.4555197,xyz,xyz,0,0,town
47250423,52.7072752,6.4478511,xyz,xyz,0,0,town
47250547,52.7077364,6.4587512,xyz,xyz,0,0,town
47250755,52.7075913,6.4580936,xyz,xyz,0,0,town
47251658,52.7079108,6.4579743,xyz,xyz,0,0,town
47251926,52.70804,6.4633143,xyz,xyz,0,0,town
47252166,52.7080602,6.4601737,xyz,xyz,0,0,town
47252439,52.708241,6.4584144,xyz,xyz,0,0,town
47252630,52.7086105,6.4707767,xyz,xyz,0,0,town
47253008,52.7083957,6.4653862,xyz,xyz,0,0,town
47254427,52.7091129,6.4594481,xyz,xyz,0,0,town
47258811,52.7115718,6.4613514,xyz,xyz,0,0,conflict
47260271,52.7114294,6.4615208,xyz,xyz,0,0,town
47269762,52.7151795,6.5172599,xyz,xyz,0,0,town
47269764,52.7151794,6.5175005,xyz,xyz,0,0,town
47270141,52.7153707,6.5102446,xyz,xyz,0,0,town
47271170,52.7155384,6.5095372,xyz,xyz,0,0,town
47271210,52.7157442,6.5254811,xyz,xyz,0,0,town
47271961,52.7162956,6.5160774,xyz,xyz,0,0,town
47274214,52.7176123,6.5173257,xyz,xyz,0,0,town
47274366,52.7176943,6.5173007,xyz,xyz,0,0,town
47276512,52.7191268,6.46378,xyz,xyz,0,0,town
