osm_id,osm_type,capacity,isced_level,amenity,name,longitude,latitude,geom_type
"1121951982",ways_poly,,,university,Mahanambrata Biochemic Medical College & Hospital,88.6379383445331,22.9445552947492,POLYGON
"1212664923",ways_poly,,,school,NMMEM Primary School,88.6437363781613,22.930759746996,POLYGON
"485493282",ways_poly,,,school,Purbo Barashur Mohidul Ulum Madrasa,89.7118836621806,23.2122355410004,POLYGON
"1033404474",ways_poly,,,,,89.038618785014,22.3354347227662,POLYGON
"1033472993",ways_poly,,,,ISWARIPUR A SOBHAN HIGH SCHOOL,89.1125297595462,22.314552553779,POLYGON
"1033384047",ways_poly,,,,,89.1090679564846,22.3010090821514,POLYGON
"439391407",ways_poly,,,school,Barashur Primary School Play Ground,89.7007761237585,23.2174870521447,POLYGON
"232239851",ways_poly,,,college,Government Bangabandhu College,89.8281224127838,23.0068078879694,POLYGON
"1033183211",ways_poly,,,,Shahebkhali Siddique Gazi Secondary School,89.0614235645101,22.2217215793876,POLYGON
"1032928211",ways_poly,,,school,,89.1937880868651,22.2489372153987,POLYGON
"1185222088",ways_poly,,,school,Barakpur Purbo Para Primary School,89.5282939868311,22.9195199874327,POLYGON
"1033382707",ways_poly,,,,Bhetkhali A. Karim M. L. School,89.0916850159002,22.2516394856998,POLYGON
"1033404044",ways_poly,,,,,89.0988489733009,22.2818217728673,POLYGON
"1033383538",ways_poly,,,,,89.11540565,22.26440095,POLYGON
"1033382708",ways_poly,,,school,Bhetkhali A. Karim M. L. School,89.0914745115092,22.2513218752526,POLYGON
"542202898",ways_poly,,,school,Taki S.L. Girl's High School,88.9335968215355,22.5884050423964,POLYGON
"543843396",ways_poly,,,college,,89.1527123401256,22.2660362443937,POLYGON
"1033383616",ways_poly,,,,,89.13662895,22.27993205,POLYGON
"1033383539",ways_poly,,,,Shreefulkati High School,89.1370246055796,22.2801167409249,POLYGON
"226044428",ways_poly,,,college,Kushtia Polytechnic Institute,89.1335696165803,23.9022859638726,POLYGON
"1033404473",ways_poly,,,,,89.0619259734944,22.2751299308969,POLYGON
"553096255",ways_poly,,,school,,89.546476118066,22.887597520197,POLYGON
"695917551",ways_poly,,,school,Batikamara School,89.249273214792,23.8616577378263,POLYGON
"1033404527",ways_poly,,,,,89.0832309281774,22.3665066419211,POLYGON
"1189531320",ways_poly,,,college,জয়নগর ইয়ার আলি খান কলেজ,89.7737232146227,23.2805044002492,POLYGON
"252173989",ways_poly,,,college,রাজবাড়ী সরকারি আদর্শ মহিলা কলেজ,89.6448792200146,23.7539554620898,POLYGON
"530737574",ways_poly,,,,Pabna Technical Training Center (PTTC),89.269232250083,24.0107321725507,POLYGON
"530265022",ways_poly,,,college,Ataikula Amana Khatun Degree College,89.4216618559742,24.0340396126568,POLYGON
"1033579283",ways_poly,,,,,89.5535741066118,22.4562921281176,POLYGON
"610017763",ways_poly,,,school,26 No Sonatola Govt Primary School,89.8167615330635,22.259076633366,POLYGON
"610769712",ways_poly,,,school,Govt Primary School Cum Cyclone Center,89.8326599316074,22.2519367738311,POLYGON
"600075974",ways_poly,,,school,28 No Calitabunia Bazar Primary School Cycole Center,89.8289061163369,22.225340300206,POLYGON
"610769739",ways_poly,,,school,Dakkhin Khuriakhali 100 No Govt Primary School,89.8142118738481,22.2152543946652,POLYGON
"610531282",ways_poly,,,school,Ashroykendra Govt Primary School,89.8229348844174,22.2351259627396,POLYGON
"1032928408",ways_poly,,,school,,89.1878283227061,22.2564176443055,POLYGON
"610017771",ways_poly,,,school,Uttar Soantola Govt Primary School,89.80745495,22.27496805,POLYGON
"371627100",ways_poly,,,university,Pabna Medical Collage,89.209162796313,24.0044198053428,POLYGON
"1056214555",ways_poly,,,school,Shahid Rafiz Uddin High School,89.1834964063331,24.0614233656462,POLYGON
"234396394",ways_poly,,,school,Sarda Sundory Mohila College,89.8272439871168,23.6005342880251,POLYGON
"356040443",ways_poly,,,college,Government Rajendra College,89.8421064447846,23.6027792781561,POLYGON
"1067844351",ways_poly,,,,Borodikshail Primary School,89.1707097759123,24.0724236398442,POLYGON
"1033545143",ways_poly,,,,AMADI JAIGIRMOHAL TOKIM UDDIN HIGH SCHOOL,89.2781715243639,22.4578819478898,POLYGON
"1242595431",ways_poly,,,school,,89.1688599723553,23.9128065109309,POLYGON
"679031171",ways_poly,,,school,Patakhali Maddomik School,89.2664717950917,22.3041252171349,POLYGON
"840650289",ways_poly,,,school,,89.2760399335006,22.3946825504914,POLYGON
"1033305128",ways_poly,,,school,Dakshin Bedkashi High School and Ashroy kendro.,89.3179883983934,22.2406881324331,POLYGON
"1033545145",ways_poly,,,,V.K. S. A.  GILA BARI P.G. UNITED ACADEMY,89.336741253608,22.4577394195885,POLYGON
"1033545146",ways_poly,,,,KUMKHALI B B GIRLS HIGH SCHOOL,89.3850731737002,22.4655855579655,POLYGON
"1033520729",ways_poly,,,,MILONI MADDYAMIK BIDDYAPITH,89.2578220840192,22.4078234835505,POLYGON
"957415993",ways_poly,,,school,"Madhoppur Govt. Primary School, Lalpur, Natore",88.9491475064638,24.1841547005957,POLYGON
"532470228",ways_poly,,,college,Banga Bhandhu College,89.1814467201178,23.6082480342136,POLYGON
"533105137",ways_poly,,,college,Mahtab Uddin Degree College,89.1365250089693,23.4158145955979,POLYGON
"914192593",ways_poly,,,school,Gatipara Primary School,88.8835030329509,23.0274712764596,POLYGON
"639107788",ways_poly,,,school,Mobarokganj Sugar Mill School,89.1360363,23.39431715,POLYGON
"533541446",ways_poly,,,college,Mongla government College,89.6155956590025,22.4734198035302,POLYGON
"840825807",ways_poly,,,school,,89.3235346308124,22.3532149782131,POLYGON
"536866326",ways_poly,,,school,Bhayna Purbapara Primary School,88.6428946432003,23.3077290405393,POLYGON
"1207352832",ways_poly,,,school,Hasanhati Boro Dhopadi Abadat Ali Secondary School Ground,89.0677279937566,23.3285548434974,POLYGON
"445651009",ways_poly,,,school,আলমডাঙ্গা পাইলট বালিকা উচ্চ বিদ্যালয়,88.9444254293899,23.7581003424477,POLYGON
"531881490",ways_poly,,,college,বহলবাড়িয়া প্রাথমিক বিদ্যালয়,89.0347456898954,23.9664362869424,POLYGON
"530761255",ways_poly,,,college,Muladuli High School মুলাডুলি উচ্চ বিদ্যালয়,89.1419258048822,24.1619426738355,POLYGON
"377690464",ways_poly,,,school,Bilbyaoch Govt Primary School,89.6468374,23.05373735,POLYGON
"793460890",ways_poly,,,school,Bera High School,89.6289791623172,24.0814010293136,POLYGON
"524585606",ways_poly,,,,A.H.C TARANGA PRE CADET AND HIGH SCHOOL,89.6303499153985,24.0813860943271,POLYGON
"381296605",ways_poly,,,school,Narail Govt. Girls High School,89.5120182188714,23.1726953006544,POLYGON
"371594979",ways_poly,,,school,Khulna Zilla school,89.5734411656747,22.8129788708254,POLYGON
"793424424",ways_poly,,,,BERA FAZIL MADRASAH,89.6311605916428,24.0800386849261,POLYGON
"245070521",ways_poly,,,school,Madhukhali Govt. Primary School,89.6310067997019,23.5427015984637,POLYGON
"539650574",ways_poly,,,college,Ishwardi Govt College,89.0746142069388,24.1289856783004,POLYGON
"531899664",ways_poly,,,,Kushtia Technical School কুষ্টিয়া টেকনিক্যাল স্কুল,89.1188531703374,23.9031751946432,POLYGON
"1207376859",ways_poly,,,college,Government Huseyn Shaheed Suhrawardi College Ground,89.4192634573154,23.4883636229184,POLYGON
"561924846",ways_poly,,,school,Jamiyatu Altaf husaen al islamiah,89.2938201298126,23.4783941275399,POLYGON
"539676132",ways_poly,,,university,Pabna Polytechnic,89.2413479751554,24.0190649161594,POLYGON
"747231752",ways_poly,,,school,86 no Palerkhondo Government Primary School,89.7056893165616,22.4744875001048,POLYGON
"746933770",ways_poly,,,school,231 no Thakurain Tola Primary School,89.7008307,22.45100285,POLYGON
"532468102",ways_poly,,,school,Mirzapur Amena Khatun High School মির্জাপুর আমেনা খাতুন উচ্চ বিদ্যালয়,89.171499442828,23.6868542983807,POLYGON
"439802600",ways_poly,,,school,Badokhali school,89.8389425688027,22.7355719088798,POLYGON
"232400169",ways_poly,,,college,Wadud Shah Degree College,88.7830304692032,23.5984234901663,POLYGON
"1207349592",ways_poly,,,school,35 No Jattrapur Government Primary School Ground,89.0576646605339,23.3259600722828,POLYGON
"532475167",ways_poly,,,school,Arappur Precadet আরাপপুর প্রিক্যাডেট,89.1720226287395,23.5508346537752,POLYGON
"578172970",ways_poly,,,school,Goalanda J.N.Govt.Primary School,89.7653054711447,23.7242723168594,POLYGON
"578172993",ways_poly,,,school,Goalanda J.N.Govt.Primary School,89.76514985,23.7241465,POLYGON
"533958456",ways_poly,,,college,Sudarban Degree Girls College,89.6438744505329,22.610515129347,POLYGON
"551422309",ways_poly,,,school,D Ali Islamia Primary School,89.5642095295425,22.7969091893955,POLYGON
"1033570592",ways_poly,,,,SUTERKHALI HIGH SCHOOL,89.4704021102582,22.4886834075341,POLYGON
"1033473815",ways_poly,,,,KAI KHALI S.R. HIGH SCHOOL,89.1523883150374,22.3855526497162,POLYGON
"551580785",ways_poly,,,school,Jamia Islamia Arabia Darul-ulm Madrasa,89.5591216771576,22.8059494401701,POLYGON
"533962953",ways_poly,,,college,Shekhpur High School,89.6317098112235,22.7505490969207,POLYGON
"533961795",ways_poly,,,college,Katakhali Primary School কাটাখালি প্রাথমিক বিদ্যালয়,89.6395997895909,22.7388215630677,POLYGON
"306096924",ways_poly,,,school,Zia Primary school,89.5495455673516,22.8327385287817,POLYGON
"531884969",ways_poly,,,college,Talbaria High School,89.0744443515666,23.9533277223568,POLYGON
"530181246",ways_poly,,,college,Jamuna School and College যমুনা স্কুল অ্যান্ড কলেজের,89.5917793558512,24.1959002019597,POLYGON
"565685841",ways_poly,,,university,Gopalganj Polytechnic Institute,89.7598125101404,23.0739196512292,POLYGON
"293510131",ways_poly,,,college,Ahsanullah college,89.5565980763813,22.8136984362656,POLYGON
"470259609",ways_poly,,,college,Pingolia Madrasha Area,89.7057136076836,23.2239769307839,POLYGON
"1189531321",ways_poly,,,school,জয়নগর মাধ্যমিক বিদ্যালয়,89.7745151245141,23.2821624976508,POLYGON
"1189531319",ways_poly,,,school,জয়নগর সরকারি প্রাথমিক বিদ্যালয়,89.7734265763433,23.2810890672824,POLYGON
"610293088",ways_poly,,,college,Khulna Collegiate Girl's School & KCC Women's College,89.5750723412918,22.8029432457942,POLYGON
"371685061",ways_poly,,,college,Khulna Alia Kamil (M A) Madrasha,89.5711477852072,22.8064528853488,POLYGON
"530258995",ways_poly,,,school,Bonogram Girl's High School,89.4739124058765,23.9953087053475,POLYGON
"796856469",ways_poly,,,,Bera Government Degree College,89.6121458079393,24.0757992850178,POLYGON
"797891765",ways_poly,,,school,B B High School Ground,89.618129685391,24.0833506354689,POLYGON
"354439306",ways_poly,,,college,Cantonment Public School & College,89.5018650752529,22.9211448112082,POLYGON
"1187360549",ways_poly,,,college,Shaheed Sarwardy College,89.5467381636122,22.8085733279165,POLYGON
"436825396",ways_poly,,,school,Magura Govt. High School,89.4148662223449,23.4863767412954,POLYGON
"801883770",ways_poly,,,school,New bongaon High school,88.825490181716,23.0534863949524,POLYGON
"801883768",ways_poly,,,college,Bongaon Dinabandhu Mahavidyalaya,88.8285163272626,23.0567001978075,POLYGON
"807945761",ways_poly,,,school,Briliant child acadamy,88.8305108686742,23.0378206038429,POLYGON
"534803086",ways_poly,,,school,Damodar Primary School,89.4788172960903,22.9633066698926,POLYGON
"532658519",ways_poly,,,,BRTC Training Institute বিআরটিসি ট্রেনিং ইনস্টিটিউট,89.1907434307255,23.5430011037919,POLYGON
"440548909",ways_poly,,,school,Alamdanga Govt. Pilot High School,88.9480012710461,23.7612224814031,POLYGON
"440551222",ways_poly,,,college,আলমডাঙ্গা ডিগ্রি কলেজ,88.947757113285,23.7578277839928,POLYGON
"445649794",ways_poly,,,school,আলমডাঙ্গা সিদ্দিকী মাদ্রাসা,88.9454463310786,23.7568705396233,POLYGON
"237819447",ways_poly,,,university,ইসলামী বিশ্ববিদ্যালয়,89.150517616823,23.7219908034643,POLYGON
"530737455",ways_poly,,,,Teachers Traning College,89.277921616906,24.0145546474369,POLYGON
"802074834",ways_poly,,,school,Bongaon high school,88.8277706685933,23.0455641287064,POLYGON
"537099041",ways_poly,,,school,বনওয়ারী নগর মডেল সরকারী প্ৰাথমিক বিদ্যালয়,89.4469204141843,24.156963897387,POLYGON
"530268760",ways_poly,,,school,Pushpapara Kamil (M.A) Madrasha,89.3350042121779,24.0343675824584,POLYGON
"807689481",ways_poly,,,school,,88.8363994283284,23.0339641510903,POLYGON
"226044320",ways_poly,,,college,কুষ্টিয়া সরকারি কলেজ,89.1286216375839,23.9021320484235,POLYGON
"1047780178",ways_poly,,,school,,89.8781602338446,24.0877366787192,POLYGON
"664061282",ways_poly,,,school,Ticket Government Primary School,89.066868914904,22.6179337012924,POLYGON
"664061286",ways_poly,,,school,Central High School Subarnabad,89.0483043693624,22.6205900572744,POLYGON
"1072935116",ways_poly,,,college,"North Khulna Govt. College , Terokhada",89.6734330943154,22.9311841504475,POLYGON
"1073032053",ways_poly,,,,Ikhari Dhakil Madrasha,89.6636369216605,22.9298196245213,POLYGON
"530760814",ways_poly,,,college,মুলাডুলি কলেজ,89.1385973109316,24.1559980588619,POLYGON
"1185223982",ways_poly,,,school,Lion's School and College,89.5439565937666,22.8017003030207,POLYGON
"530738722",ways_poly,,,college,Islamia College,89.2596347846203,24.0105919919121,POLYGON
"228199926",ways_poly,,,college,কুষ্টিয়া সরকারি মহিলা কলেজ,89.1244610239931,23.8958277963875,POLYGON
"545677936",ways_poly,,,school,,89.5394668968432,22.8768304434011,POLYGON
"530265394",ways_poly,,,college,Ataikula High School,89.4150719719223,24.0329028707077,POLYGON
"530735076",ways_poly,,,college,PABNA CADET COLLEGE,89.2934514257895,24.0231451446743,POLYGON
"530757295",ways_poly,,,school,Mokarram Memorial High School,89.1267096309436,24.1091348209004,POLYGON
"331907342",ways_poly,,,university,Pabna University Of Science & Technology,89.2793440911151,24.0133122856418,POLYGON
"331901702",ways_poly,,,university,Pabna Textile Engineering College,89.2498165025058,24.0203385821863,POLYGON
"530742502",ways_poly,,,college,"M. Monsur Ali College এম, মনসুর আলী উচ্চ বিদ্যালয়",89.2510464583038,24.0213691689465,POLYGON
"228201691",ways_poly,,,school,Kushtia Zilla School,89.1212862724911,23.9051041506282,POLYGON
"610560709",ways_poly,,,school,29 No Southkhali Govt Primary School,89.8317064908277,22.2341735982733,POLYGON
"1220350363",ways_poly,,,school,"Harishankarpur J C High Scool Playground, Jhenaidah",89.3006557986901,23.56108908335,POLYGON
"533971066",ways_poly,,,university,"North Western University, Khulna",89.5575466939469,22.7801880185119,POLYGON
"746933769",ways_poly,,,school,231 no Thakurain Tola Primary School,89.700931037318,22.4507894254558,POLYGON
"638715762",ways_poly,,,school,"Govt. Laboratory High School, Khulna",89.4978409019167,22.8982442725976,POLYGON
"533132997",ways_poly,,,college,"Signal Training School, Jessore Cantonment",89.1824191088156,23.1953837690195,POLYGON
"232239357",ways_poly,,,college,Government Fazilatunnesa Mujib College,89.8242328454007,23.0058374019881,POLYGON
"740985650",ways_poly,,,,,89.8152551876789,22.9929024533014,POLYGON
"376062028",ways_poly,,,school,Shishu Bidya Niketon,89.6328481218792,23.040938024302,POLYGON
"553096262",ways_poly,,,school,,89.5467888080214,22.8778391804051,POLYGON
"627577284",ways_poly,,,university,Khulna University,89.5338525423346,22.8023013902372,POLYGON
"532664479",ways_poly,,,college,Anirban Pre-Cadet And High School অনির্বাণ প্রি-ক্যাডেট এবং হাই স্কুলের,89.1800183791446,23.5432736102563,POLYGON
"533095730",ways_poly,,,college,Jhenidah Siddikia Kamil Madrasah,89.170888106444,23.5385023262589,POLYGON
"1097453585",ways_poly,,,,চিত্রা মহিলা কলেজ,89.6654626783727,22.9350168647783,POLYGON
"371683248",ways_poly,,,college,Government Sundarban Adarsha Collage,89.5724840101549,22.8044339171637,POLYGON
"687312483",ways_poly,,,,আড়ফাঙ্গাশিয়া সরকারী প্রাথমিক বিদ্যালয়,89.6534093051507,22.973853575211,POLYGON
"534825718",ways_poly,,,college,RAJGHAT JAFARPUR SECONDARY SCHOOL রাজঘাট জাফরপুর মাধ্যমিক বিদ্যালয়,89.4252686683229,23.0015195710066,POLYGON
"324283132",ways_poly,,,school,Purba Baniakhamar Govt Primary School,89.5621475734641,22.8038028413101,POLYGON
"306096923",ways_poly,,,college,খুলনা পলিটেকনিক ইনস্টিটিউট,89.5438056126814,22.8455042405351,POLYGON
"629090960",ways_poly,,,school,KDA Khanjahan Ali Govt Secondary School,89.5118259957125,22.9003104182311,POLYGON
"268578751",ways_poly,,,school,Jashore Zilla School,89.2057302022539,23.1604374868984,POLYGON
"573402587",ways_poly,,,school,Nabakishalay Pre-Cadet Nursery School,89.2075978548526,23.1606910146573,POLYGON
"359866095",ways_poly,,,school,Monimohon Adarsha Full Gospel Church High School,89.95914855,23.21205215,POLYGON
"490258065",ways_poly,,,school,Kashiani G.C pilot High School,89.71821625,23.2363505,POLYGON
"485506172",ways_poly,,,school,Bhatiapara High School,89.7002112622305,23.2094375569273,POLYGON
"439199273",ways_poly,,,school,Madrasa Area,89.7112617669549,23.2150116336935,POLYGON
"439388131",ways_poly,,,school,Purbo Borashur Besorkari Primary School,89.7116091983458,23.2129631162391,POLYGON
"352006719",ways_poly,,,school,Khanabari School,89.5030519028855,22.8971581747771,POLYGON
"306048632",ways_poly,,,school,Bangabashi school,89.537450991438,22.8593437129942,POLYGON
"293510690",ways_poly,,,college,Mohashin College,89.5402861940733,22.8517254399963,POLYGON
"305282723",ways_poly,,,college,Khulna Govt. Women's College,89.5378614829942,22.8376022053692,POLYGON
"1185222090",ways_poly,,,school,Barakpur Govt. High School,89.521078789704,22.9158288581098,POLYGON
"1022826373",ways_poly,,,college,"মিলিটারি কলেজিয়েট স্কুল, খুলনা",89.4592764368876,22.951617836024,POLYGON
"1185222091",ways_poly,,,school,,89.5571480970456,22.9596617281736,POLYGON
"327372127",ways_poly,,,school,Abdur Samad Memorial Academy School,89.2105104230617,23.1600568761702,POLYGON
"330218325",ways_poly,,,school,SOS Hermann Gmeiner School Khulna,89.5492269097109,22.8005951326132,POLYGON
"328707821",ways_poly,,,school,Nanikhir High School,89.9515924765051,23.2381390797451,POLYGON
"293511599",ways_poly,,,school,Rotary School,89.5421353427678,22.8488615638198,POLYGON
"1189531322",ways_poly,,,school,জয়নগর বালিকা বিদ্যালয়,89.7747071344897,23.2815803460796,POLYGON
"376069528",ways_poly,,,university,Khulna University of Engineering and Technology - KUET,89.5021630831012,22.900523074808,POLYGON
"981896967",ways_poly,,,school,Mahadebpur Primary School,88.6389216465642,22.9481740253451,POLYGON
"1093278164",ways_poly,,,school,Fatepur High School,88.5837260746088,22.945619187523,POLYGON
"1001660713",ways_poly,,,school,Saliendra Sishu Vidyamandir & KG school,88.638872073584,22.9399673064694,POLYGON
"1093278165",ways_poly,,,school,Fatepur Girls School,88.5828927618777,22.9455304477402,POLYGON
"1005466263",ways_poly,,,college,Haringhata Mahavidyalaya,88.5718814235625,22.9551760278452,POLYGON
"978366504",ways_poly,,,school,Heritage Day School - CBSE Affiliated,88.6264012307962,22.9447698495559,POLYGON
"1004617376",ways_poly,,,school,Satberia Junior School Ground,88.6643644015437,22.9473076042116,POLYGON
"1004617387",ways_poly,,,school,Belemath Primary School,88.6741572823328,22.943427006125,POLYGON
"978372919",ways_poly,,,school,Nagarukhra High School (H.S),88.6400905691887,22.9396885876502,POLYGON
"978372930",ways_poly,,,school,Nagarukhra Kshetra Mohan Girls High School (H.S),88.6418739647751,22.9361136357206,POLYGON
"977799713",ways_poly,,,school,,88.6533409067048,22.9320281215782,POLYGON
"745216388",ways_poly,,,school,Kalaroa G K M K Pilot High School,89.0413683688276,22.8570841741128,POLYGON
"488653483",ways_poly,,,school,Satbaria High School,89.4419728934715,23.8874447814443,POLYGON
"403108129",ways_poly,,,college,,88.8036055580745,23.8891695593755,POLYGON
"533975608",ways_poly,,,school,Faridpur Zilla School ফরিদপুর জিলা স্কুল,89.84431535,23.60902045,POLYGON
"436838867",ways_poly,,,college,Kalaroa Govt. College Play Ground,89.0427550293014,22.8545906213827,POLYGON
"1033571606",ways_poly,,,,DAKKIN GUNARI SECONDSRY SCHOOL,89.4487258299976,22.4838536037085,POLYGON
"545677943",ways_poly,,,college,Shenhati zaaria madrasha,89.544509990838,22.8711576599486,POLYGON
"328472019",ways_poly,,,school,,89.5466189293672,22.8165842684068,POLYGON
"693888151",ways_poly,,,university,"IT Incubation Centre, KUET",89.499281281016,22.9002537792953,POLYGON
"235414505",ways_poly,,,school,Lion's School,89.5439762031656,22.8019661087625,POLYGON
"305282722",ways_poly,,,school,Hazi Foyez Uddin School,89.5336045490659,22.8347220576217,POLYGON
"1185878209",ways_poly,,,school,Al-Hera Kindergarten,89.5193334283199,22.9139573417592,POLYGON
"545676057",ways_poly,,,school,Shenhati secendary school,89.5394431306507,22.8710480987937,POLYGON
"533095879",ways_poly,,,college,Government Boys' High School সরকারি বালক উচ্চ বিদ্যালয়,89.1700100132084,23.5373754816345,POLYGON
"845139155",ways_poly,,,school,পশ্চিম বাদুরতলা সরকারি প্রাথমিক বিদ্যালয়,89.9529838761176,22.0006093413378,POLYGON
"845139153",ways_poly,,,school,বাদুরতলা স্বতন্ত্র ইবতেদায়ী মাদ্রাসা,89.9563338125454,22.0009410539428,POLYGON
"537100496",ways_poly,,,school,বনওয়ারী নগর আলিয়া মাদ্রাসা,89.4466565679374,24.1574729464959,POLYGON
"533135722",ways_poly,,,college,Yeasin Degree Colledge,89.446561019292,24.1571495271077,POLYGON
"269778442",ways_poly,,,,PTI,89.2083065899111,23.1591905861042,POLYGON
"270532794",ways_poly,,,school,Moumachi School,89.1990343159974,23.162826375004,POLYGON
"268846041",ways_poly,,,school,Railgate Primary School,89.2048231010063,23.155479269033,POLYGON
"1185248415",ways_poly,,,school,,89.5270888875417,22.8843941747315,POLYGON
"356077600",ways_poly,,,college,Yasin College,89.8534166181815,23.6122993053979,POLYGON
"978696054",ways_poly,,,school,Dighalgram Netaji Vidyapith (H.S),88.6365296008324,22.8975121648813,POLYGON
"1042677364",ways_poly,,,school,Laxminathpur FP School,88.7946012214589,22.7355914767624,POLYGON
"514768335",ways_poly,,,school,Baduria Basic School,88.7833109350042,22.7355983873695,POLYGON
"531904061",ways_poly,,,,Self-Confidence Academic Education Center,89.11126715,23.8918885,POLYGON
"928265217",ways_poly,,,,Islam Ganti High School,89.1738689551305,24.0803650727498,POLYGON
"565326269",ways_poly,,,school,Parbazar Secondary School,89.0953274788527,23.1006354867897,POLYGON
"745216582",ways_poly,,,school,Kalaroa Govt. Primary School,89.0407791312528,22.8575845745921,POLYGON
"1055928525",ways_poly,,,school,Dhuldi Joypur  Girls High School,89.6804893168202,23.6889294498609,POLYGON
"520515583",ways_poly,,,,Ganpur Primary School,88.8012960376347,22.7227189584655,POLYGON
"1069197619",ways_poly,,,,Baduria LMS High School,88.7882137967486,22.7257934088888,POLYGON
"542202902",ways_poly,,,school,Taki Bhabanath High School,88.9331902630744,22.5901902796204,POLYGON
"542202895",ways_poly,,,college,Taki Government College,88.9331876883944,22.5876148987491,POLYGON
"1033760002",ways_poly,,,school,Barangail Gopal Chandar High School,89.8704995718489,23.8508250669907,POLYGON
"1054349992",ways_poly,,,college,নাগরপুর সরকারী কলেজ খেলার মাঠ,89.8744030538177,24.0602603434468,POLYGON
"1047778206",ways_poly,,,school,,89.8781880806511,24.0858361670984,POLYGON
"694212265",ways_poly,,,school,,88.6586194490352,22.8387008716413,POLYGON
"534802267",ways_poly,,,college,Damodar M.M High School,89.4795712506614,22.9505507726313,POLYGON
"1012010653",ways_poly,,,university,Site for Nagarukhra Govt Collage,88.6402730977206,22.9345081131283,POLYGON
"306096925",ways_poly,,,school,Port school,89.549106634837,22.8356409006562,POLYGON
"1069135490",ways_poly,,,,Kulia School,88.8277734067586,22.7695817910079,POLYGON
"514768164",ways_poly,,,school,Baduria Dillip Kumar Momorial High School,88.7840722284869,22.735576644012,POLYGON
"532466950",ways_poly,,,college,Sheikhpara Dukhi Mahmud College শেখপাড়া দুঃখী মাহমুদ ডি.এম ডিগ্রি কলেজ,89.156504839877,23.710523015323,POLYGON
"638715761",ways_poly,,,college,"Govt. Teacher's Training College, Khulna",89.4991709876722,22.8984536591527,POLYGON
"553444223",ways_poly,,,university,"Govt. M A Mazid School and College, Digholia",89.5226131545488,22.8944302066383,POLYGON
"234785012",ways_poly,,,school,Yeasin High School,89.6484199300785,23.7613477971699,POLYGON
"6596023",relations,,,school,Purbo Kalia Govt Primary School,89.6331405072628,23.0398216196141,POLYGON
"10452617",relations,,,college,,89.5729071833648,23.6943852314331,POLYGON
"8229435",relations,,,school,বেনাপোল উচ্চ বিদ্যালয়,88.9020597570013,23.0454454140044,POLYGON
"6596020",relations,,,school,Kalia Pilot High School,89.6299881810794,23.0406486833867,POLYGON
"10030379",relations,,,college,Baliakandi Government College,89.5524117155865,23.635995424608,POLYGON
"8165132",relations,,,college,Jessore Cantonment College,89.1887453250662,23.1709155222071,POLYGON
"8257288",relations,,,school,Meherpur Govt. Girls High School,88.6310322696569,23.7760408465595,POLYGON
"7890111",relations,,,school,ME,89.5017419720638,22.9003700783256,POLYGON
"6596019",relations,,,school,Kalia P S Girlas School,89.6318116588856,23.0402690729822,POLYGON
"8165138",relations,,,school,Badshah Faisal School (Upasahar),89.2092485966814,23.1830870159641,POLYGON
"9932681",relations,,,college,"Government Textile Vocational Institute, Khulna",89.5446718998471,22.7828617157513,POLYGON
"10018073",relations,,,school,আঙ্কুর কলেজিয়েট স্কুল অ্যান্ড কলেজ,89.645891832026,23.7572019470718,POLYGON
"10452616",relations,,,school,,89.5748492842968,23.6947896823529,POLYGON
