Days,Juba,Mongalla,Mayom,Bor,Yirol,Kapoeta,Cueibet,Duk_Fadiat,Tambura,Pariang,Terakeka,Aweil,Nasir,Ayod,Mvolo,Renk,Rubkona,Fangak,Malakal,Rumbek,Fashada,Melut,Mundri,Maridi,Pochalla,Lainya,Akobo,Torit,Pibor,Wau,Yei,Magwi,Wunagak,Malut,Ad_Damazin,Gambela,Lolimi,Wunshaiye,Al_Mayom,Lekr,Gulu,Tierkidi,Pugnido,Jewi,Kule,Kakuma,Khartoum,West_Kordofan,Adjumani,Rhino,Kiryandongo
191,1.0,0.37,0.7969999999999999,0.664,0.51,0.419,0.51,0.664,0.405,0.7969999999999999,1.0,0.5660000000000001,0.65,0.664,0.405,0.65,0.7969999999999999,0.664,0.65,0.51,0.65,0.65,0.405,0.405,0.664,0.37,0.664,0.419,0.664,0.489,0.37,0.419,0.65,0.65,0.3,0.3,0.419,0.664,0.7969999999999999,0.37,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
192,1.0,0.37,0.7969999999999999,0.664,0.51,0.419,0.51,0.664,0.405,0.7969999999999999,1.0,0.5660000000000001,0.65,0.664,0.405,0.65,0.7969999999999999,0.664,0.65,0.51,0.65,0.65,0.405,0.405,0.664,0.37,0.664,0.419,0.664,0.489,0.37,0.419,0.65,0.65,0.3,0.3,0.419,0.664,0.7969999999999999,0.37,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
193,1.0,0.37,0.7969999999999999,0.664,0.51,0.419,0.51,0.664,0.405,0.7969999999999999,1.0,0.5660000000000001,0.65,0.664,0.405,0.65,0.7969999999999999,0.664,0.65,0.51,0.65,0.65,0.405,0.405,0.664,0.37,0.664,0.419,0.664,0.489,0.37,0.419,0.65,0.65,0.3,0.3,0.419,0.664,0.7969999999999999,0.37,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
194,1.0,0.37,0.7969999999999999,0.664,0.51,0.419,0.51,0.664,0.405,0.7969999999999999,1.0,0.5660000000000001,0.65,0.664,0.405,0.65,0.7969999999999999,0.664,0.65,0.51,0.65,0.65,0.405,0.405,0.664,0.37,0.664,0.419,0.664,0.489,0.37,0.419,0.65,0.65,0.3,0.3,0.419,0.664,0.7969999999999999,0.37,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
195,1.0,0.37,0.7969999999999999,0.664,0.51,0.419,0.51,0.664,0.405,0.7969999999999999,1.0,0.5660000000000001,0.65,0.664,0.405,0.65,0.7969999999999999,0.664,0.65,0.51,0.65,0.65,0.405,0.405,0.664,0.37,0.664,0.419,0.664,0.489,0.37,0.419,0.65,0.65,0.3,0.3,0.419,0.664,0.7969999999999999,0.37,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
196,1.0,0.37,0.7969999999999999,0.664,0.51,0.419,0.51,0.664,0.405,0.7969999999999999,1.0,0.5660000000000001,0.65,0.664,0.405,0.65,0.7969999999999999,0.664,0.65,0.51,0.65,0.65,0.405,0.405,0.664,0.37,0.664,0.419,0.664,0.489,0.37,0.419,0.65,0.65,0.3,0.3,0.419,0.664,0.7969999999999999,0.37,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
197,1.0,0.37,0.7969999999999999,0.664,0.51,0.419,0.51,0.664,0.405,0.7969999999999999,1.0,0.5660000000000001,0.65,0.664,0.405,0.65,0.7969999999999999,0.664,0.65,0.51,0.65,0.65,0.405,0.405,0.664,0.37,0.664,0.419,0.664,0.489,0.37,0.419,0.65,0.65,0.3,0.3,0.419,0.664,0.7969999999999999,0.37,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
198,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
199,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
200,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
201,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
202,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
203,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
204,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
205,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
206,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
207,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
208,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
209,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
210,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
211,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,0.391,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
212,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
213,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
214,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
215,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
216,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
217,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,0.517,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
218,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
219,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
220,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
221,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
222,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
223,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
224,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
225,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
226,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
227,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
228,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
229,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
230,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
231,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
232,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
233,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
234,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
235,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
236,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
237,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
238,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
239,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
240,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
241,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
242,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
243,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,0.503,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
244,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,1.0,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
245,1.0,0.35600000000000004,0.608,0.503,0.489,0.33499999999999996,0.489,0.503,0.307,0.608,0.35600000000000004,1.0,1.0,1.0,0.307,0.517,0.608,0.503,0.517,0.489,0.517,0.517,0.307,0.307,0.503,0.35600000000000004,0.503,0.33499999999999996,0.503,0.398,0.35600000000000004,0.33499999999999996,0.517,0.517,0.3,0.3,0.33499999999999996,0.503,0.608,0.35600000000000004,0.3,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
