data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6748489,466,MLI1610,1610,"07 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MNLA: National Movement for the Liberation of Azawad",,2,23,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","The chief of the MNLA's counter-terrorism unit was attacked by unknown assaillants in Kidal. His guards retaliated. 1 killed, 2 wounded and 1 assailant arrested.",1,1579637361,MLI
6748492,466,MLI1608,1608,"02 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Bourem,Tarkint,Almoustarat,17.37,0.09,2,Menastream,"Local partner-New media","Unknown assaillants riding motorbikes ambushed a group of Malian forces at a water source in Almoustarat, killing two.",2,1579637361,MLI
6748493,466,MLI1607,1607,"02 August 2017",2017,1,Battles,"Armed clash","Dogon Ethnic Militia (Mali)","Dozo Militia",4,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,44,"Western Africa",Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,2,Menastream,"Local partner-New media","Renewed violence between Dogons & Fulanis in Koro, Mopti Region. 1 Dogon killed, 2 wounded & 1 taken prisoner. Dozos from Ke-Macina were said to be en route to reinforce the Dogons.",1,1579637361,MLI
6748495,466,MLI1605,1605,"31 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,2,Menastream,"Local partner-New media","A Malian army convoy was ambushed between Gossi and Hombori. No reported casualty.",0,1579637361,MLI
6748507,466,MLI1597,1597,"26 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Menastream,"Local partner-New media","Clashes are reported in Takalout (40 km from Kidal) and Amassin ""It was a very painful failure for the Gatia,"" said a foreign security source. Dozens of pro-government GATIA platforme fighters killed, two CMA members were also killed.",7,1579637361,MLI
6748508,466,MLI1596,1596,"26 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,"Western Africa",Mali,Kidal,Kidal,Anefif,Amassine,17.9628,0.5806,1,Menastream,"Local partner-New media","Clashes are reported in Takalout (40 km from Kidal) and Amassin ""It was a very painful failure for the Gatia,"" said a foreign security source. Dozens of pro-government GATIA platforme fighters killed, two CMA members were also killed.",7,1579637361,MLI
4715705,466,MLI1591,1591,"22 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Tombouctou,Niafunke,Lere,Lere,15.7118,-4.9118,2,Kibaru,National,"A Malian supply convoy was attacked on the Lere-Nampala axis by the CMA. No casualties.",0,1552576869,MLI
6747517,466,MLI1588,1588,"19 July 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,1,"Sahelien; Menastream","Local partner-New media","FAMa checkpoint in Koro attacked tonight by JNIM, attack repelled. One assailant dead.",1,1579637357,MLI
6072314,466,MLI1586,1586,"18 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,33,"Western Africa",Mali,Gao,Menaka,Anderamboukane,"In Kadagotan",15.5502,2.7787,2,Issalan,"New media","A Gatia-MSA convoy was attacked by unidentified men at 15 km from In Kadagotan. 6 soldiers were executed the following day.",6,1571164564,MLI
6748514,466,MLI1584,1584,"17 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,1,Menastream,"Local partner-New media","Malian army officer killed by unknown gunmen",1,1579637361,MLI
6748521,466,MLI1577,1577,"13 July 2017",2017,1,Battles,"Armed clash","Police Forces of Mali (2013-) Gendarmerie",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Mopti,Djenne,"Nema Badenyakafo",Mougna,13.884,-4.82,1,Menastream,"Local partner-New media","Alleged jihadist commander killed by national guards last night in Mougna, Cercle of Djenne.",1,1579637361,MLI
5965155,466,MLI1575,1575,"12 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)","Military Forces of Mali (2013-)",1,13,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,"Government of France",Other,"During an recognition operation in the Ansongo area, two gunmen on motorbikes opened fire: Malian soliders killed 1 militant",1,1568134061,MLI
6748529,466,MLI1569,1569,"11 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-) Gendarmerie",,1,13,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream,"Local partner-New media","Malian Gendarmerie vehicle attacked by unknown gunmen at Sankore Square, central Timbuktu, 2 wounded including the Brigade Commander.",0,1579637361,MLI
7022517,466,MLI1567,1567,"10 July 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)","Military Forces of Mali (2013-)",8,"JNIM: Group for Support of Islam and Muslims",,2,28,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,"Government of France",Other,"A vehicle carrying armed men was spotted 90 km far from Gao: a military operation eliminated a number of militants",10,1585692266,MLI
4718818,466,MLI1568,1568,"10 July 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,1552576876,MLI
6748531,466,MLI1563,1563,"09 July 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Gao,Menaka,Anderamboukane,"In Kadagotan",15.5502,2.7787,1,Menastream,"Local partner-New media","Malian army convoy ambushed this afternoon in the area of I-n-Kadagotan, axis Menaka-Anderamboukane: 3 dead and 8 missing. The 8 bodies were discovered on 19/07.",11,1579637361,MLI
6748532,466,MLI1564,1564,"09 July 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2013-) Gendarmerie",,1,12,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Wo-Ouro,14.0841,-3.7961,1,Menastream,"Local partner-New media","The gendarmerie control was attacked by JNIM, taking control and seizing light weapons. No casualties, JNIM acknowledged that one in its ranks was lightly wounded",0,1579637361,MLI
4719020,466,MLI1565,1565,"09 July 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,1552576877,MLI
6072307,466,MLI1562,1562,"09 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Platform of June 14th 2014 movements",,3,33,"Western Africa",Mali,Gao,Bourem,Tarkint,Almoustarat,17.37,0.09,2,Issalan,"New media","A Platform convoy was attacked on the Gawa-Anefif axis at Abalbod, 30 km NE of Almoustarast: one dead, several wounded.",1,1571164564,MLI
6748533,466,MLI1557,1557,"08 July 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-)","Police Forces of Mali (2013-) Gendarmerie",1,13,"Western Africa",Mali,Segou,Tominian,Benena,Benena,13.12,-4.3652,1,Menastream,"Local partner-New media","A dozen assailants on MCs carried out triple-attack against gendarmerie, customs and police in Benena, Segou, no casualties.",0,1579637361,MLI
6747514,466,MLI1561,1561,"08 July 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,"Menastream; International Crisis Group","Local partner-New media","MSA/GATIA position attacked in Tagalalt, Menaka presumably as part of fighting between MSA/GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July. Material damages and 3 dead reported (provisional).",3,1579637357,MLI
4719474,466,MLI1556,1556,"07 July 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,1552576877,MLI
7022540,466,MLI1555,1555,"07 July 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of France (2017-)",,8,28,"Western Africa",Mali,Gao,Ansongo,Ouattagouna,"Fati Fati",15.2434,0.8764,2,Menastream,"Local partner-New media","Fighting between Barkhane forces and presumed jihadists signalled between Fati Fati and Sorori.",0,1585692266,MLI
4719705,466,MLI1552,1552,"06 July 2017",2017,1,Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,1552576877,MLI
6747513,466,MLI1554,1554,"06 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,23,"Western Africa",Mali,Kidal,Tessalit,Adjelhoc,Tahalt,18.8253,0.8261,1,"International Crisis Group; Menastream","Local partner-New media","Clashes between the CMA and the Platform in Intachdayt and between CMA and GATIA in Tahalt on 6 July. Over 10 dead reported in total.",5,1579637357,MLI
5900965,466,MLI1553,1553,"06 July 2017",2017,1,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"CMFPR1: Coordination of Patriotic Movements and Forces for Resistance (Plateforme)",,3,23,"Western Africa",Mali,Kidal,Tessalit,Essouk,Intachdayt,18.8146,0.9338,1,"International Crisis Group; Kibaru",Other-National,"Clashes between the CMA and the Platform in Intachdayt and between CMA and GATIA in Tahalt on 6 July. Over 10 dead reported in total.",5,1567462429,MLI
6747512,466,MLI1551,1551,"05 July 2017",2017,1,Battles,"Armed clash","MSA: Movement for Azawad Salvation",,3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,"International Crisis Group; Menastream","Local partner-New media","Grenade thrown at the MSA HQ, no casualties, two gunmen left their motorbike behind after being subjected to gunfire by MSA fighters. Attack seems to have occurred as part of fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,1579637357,MLI
6748561,466,MLI1535,1535,"22 June 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2013-) Gendarmerie",,1,12,"Western Africa",Mali,Mopti,Douentza,Haire,Boni,15.0766,-2.2198,1,Menastream,"Local partner-New media","2 jihadists were killed while attempting to attack a gendarme in Boni; 6 individuals were subsequently arrested.",2,1579637361,MLI
6748562,466,MLI1536,1536,"22 June 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Dozo Militia",,4,34,"Western Africa",Mali,Mopti,Tenenkou,Diafarabe,Diafarabe,14.1409,-5.0169,2,Menastream,"Local partner-New media","7 Dozos were killed in ambush between Diafarabe and Sampaye, and chief gone missing.",7,1579637361,MLI
6748565,466,MLI1533,1533,"19 June 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-)",,1,13,"Western Africa",Mali,Gao,Bourem,Bamba,Bamba,17.035,-1.4016,1,Menastream,"Local partner-New media","The Bamba checkpoint was attacked: 3 soldiers wounded and 1 dead, 1 aggressor dead.",2,1579637361,MLI
7022651,466,MLI1529,1529,"18 June 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)","Military Forces of France (2017-)",1,12,"Western Africa",Mali,Bamako,Bamako,Bamako,Yirimandio,12.608,-7.9119,1,Menastream,"Local partner-New media","A group of Fulani armed men attacked the tourist resort Campement Kangaba in Yirimadjo, Bamako. Malian and French forces intervention freed 30 hostages and killed the 4 aggressors. 6 dead among civilians and 14 wounded. The attack was claimed by JNIM.",10,1585692266,MLI
6748568,466,MLI1528,1528,"18 June 2017",2017,1,Battles,"Armed clash","Dogon Ethnic Militia (Mali)",,4,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,44,"Western Africa",Mali,Mopti,Koro,Diougani,Dioungani,14.3156,-2.7403,1,Menastream,"Local partner-New media","Three days of clashes between Fulani and Dogons in Dioungani: the assassination of a Dogon hunter by a Fulani propted the reprisal of Dogons against Fulani. Casualty toll in Dioungani continuously rising, a resident speaks of carnage and a number of deaths close to 80, Kisal reports 90.",26,1579637361,MLI
7022660,466,MLI1526,1526,"17 June 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)","Military Forces of Mali (2013-)",8,"JNIM: Group for Support of Islam and Muslims",,2,28,"Western Africa",Mali,Gao,Bourem,Tarkint,Almoustarat,17.37,0.09,1,Menastream,"Local partner-New media","Elysee announced the death of a Barkhane parachutist in airborne operation.",1,1585692266,MLI
6748572,466,MLI1524,1524,"17 June 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Tombouctou,Goundam,Bintagoungou,Bintagoungou,16.7377,-3.7308,1,Menastream,"Local partner-New media","The Malian army was attacked at the Bintagoungou post: the toll is 12 dead, 4/5 wounded, others missing, 5 vehicles burned and one seized; others abducted or gone missing.",12,1579637361,MLI
6748574,466,MLI1525,1525,"17 June 2017",2017,1,Battles,"Armed clash","Dogon Ethnic Militia (Mali)",,4,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,44,"Western Africa",Mali,Mopti,Koro,Diougani,Dioungani,14.3156,-2.7403,1,Menastream,"Local partner-New media","Three days of clashes between Fulani and Dogons in Dioungani: the assassination of a Dogon hunter by a Fulani propted the reprisal of Dogons against Fulani. Casualty toll in Dioungani continuously rising, a resident speaks of carnage and a number of deaths close to 80, Kisal reports 90.",27,1579637361,MLI
6748580,466,MLI1520,1520,"16 June 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-) Gendarmerie",,1,13,"Western Africa",Mali,Mopti,Douentza,Hombori,Hombori,15.279,-1.7004,1,Menastream,"Local partner-New media","The gendarmerie in Hombori was attacked by ""unknown gunmen"", 2 hangars burned, materiel seized, gendarmes fled, no loss of lives.",0,1579637361,MLI
6306030,466,MLI1518,1518,"16 June 2017",2017,1,Battles,"Armed clash","Dogon Ethnic Militia (Mali)",,4,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,44,"Western Africa",Mali,Mopti,Koro,Diougani,Dioungani,14.3156,-2.7403,1,RFI,International,"Three days of clashes between Fulani and Dogons in Dioungani: the assassination of a Dogon hunter by a Fulani prompted the reprisal of Dogons against Fulani. Casualty toll in Dioungani continuously rising, a resident speaks of carnage and a number of deaths close to 80, Kisal reports 90.",27,1572403774,MLI
4725817,466,MLI1513,1513,"12 June 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,38,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Kibaru,National,"A MINUSMA driver was wounded by armed men as they attempted to seize his vehicle.",0,1552576885,MLI
6748585,466,MLI1514,1514,"12 June 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,38,"Western Africa",Mali,Mopti,Koro,Madougou,Gawa,14.4138,-2.965,1,Menastream,"Local partner-New media","Armed men attempted to seize a UN vehicle in Gawa, one wounded",0,1579637361,MLI
6311211,466,MLI1512,1512,"11 June 2017",2017,2,Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,23,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,"Studio Tamani",National,"According to Kidal civil society, clashes between CMA and GATIA provoked around thirty dead among civilians in the last weeks.",30,1572403781,MLI
6748590,466,MLI1506,1506,"08 June 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","15 impacts reported appear to have hit within the MINUSMA camp perimeter. An attack targeted in the meanwhile a MINUSMA position outside the camp. Significant damages are reported, plus 4 dead (Guinean) and 7 wounded.",4,1579637361,MLI
6748593,466,MLI1502,1502,"07 June 2017",2017,2,Battles,"Armed clash","Idnan Ethnic Militia (Mali)",,4,"Imghad Ethnic Militia (Mali)",,4,44,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Menastream,"Local partner-New media","Fighting between Imghad and Idnane in Kidal and Gao: fighting, robberies and abductions reported. Around a dozen severe incidents were reported in the past few days. No details on casualties.",0,1579637361,MLI
6748594,466,MLI1503,1503,"07 June 2017",2017,2,Battles,"Armed clash","Idnan Ethnic Militia (Mali)",,4,"Imghad Ethnic Militia (Mali)",,4,44,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Fighting between Imghad and Idnane in Kidal and Gao: fighting, robberies and abductions reported. Around a dozen severe incidents were reported in the past few days. No details on casualties.",0,1579637361,MLI
7022850,466,MLI1498,1498,"01 June 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Islamist Militia (Mali)",,3,38,"Western Africa",Mali,Mopti,Douentza,Haire,Serma,14.86,-2.2642,2,"Government of France",Other,"French Operation Barkhane said Friday that activities carried out by soldiers from Sunday to Thursday in the Serma forest left 20 jihadis ""out of combat."" It said the operation began with airstrikes followed by soldiers on land",4,1585692267,MLI
6748601,466,MLI1497,1497,"01 June 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Niger)",,3,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,33,"Western Africa",Mali,Gao,Menaka,Anderamboukane,Anderamboukane,15.4275,3.0175,2,Menastream,"Local partner-New media","Clashes between GATIA - (MSA) forces and the presumed assailants of the Abala attack in Tissalatene, 40km west of Anderamboukane.",0,1579637361,MLI
