,Day,Tierkidi sim,Tierkidi error,Pugnido sim,Pugnido error,Jewi sim,Jewi error,Kule sim,Kule error,Kakuma sim,Kakuma error,Khartoum sim,Khartoum error,West_Kordofan sim,West_Kordofan error,Adjumani sim,Adjumani error,Rhino sim,Rhino error,Kiryandongo sim,Kiryandongo error,Total error,refugees in camps (simulation),refugee_debt
307,307,-823,0.016915361532453654,-718,-0.24102047667002413,-1597,0.0,-39,0.0008475497120505882,12,0.00027409150087942535,-2207,0.07220441012890133,-294,-0.055957365816520444,-4285,0.04556087187666136,16,0.0014549422569791748,-778,0.026933462577027056,0.01783843538508001,-10713,0
308,308,-821,0.016873908128661075,-709,-0.23799932863376938,-1595,0.0,-38,0.0008257638315439797,20,0.0004566418557923023,-2203,0.07202877227399063,-203,-0.038193791157103085,-4271,0.045395603928404527,10,0.0009088430428065841,-787,0.027228065319678918,0.01812482133737603,-10597,0
309,309,-819,0.016832456428806153,-689,-0.23120805369127506,-1582,0.0,-37,0.0008039807913780006,-3,-6.846813949246133e-05,-2181,0.07126519409227561,-111,-0.020651162790697786,-4290,0.045580594778950045,19,0.0017257039055404988,-777,0.026866290930465664,0.01842042747719108,-10470,0
310,310,-813,0.016708798322954577,-696,-0.233557046979866,-1583,0.0,-35,0.0007604727968015812,-10,-0.00022813341241945465,-2177,0.0710903569212683,-27,-0.004966887417218846,-4277,0.045426061835523,14,0.0012708787218591588,-753,0.02602024949030729,0.01845909992235173,-10357,0
311,311,-819,0.016831764560812146,-682,-0.22885906040268456,-1592,0.0,-35,0.0007604232298433766,-21,-0.0004788944379832197,-2157,0.07039357744272567,45,0.00818628342732497,-4276,0.04539856457298164,25,0.002268190890945432,-775,0.026763822219152522,0.018719012770106014,-10287,0
312,312,-818,0.016810867465422596,-664,-0.22281879194630916,-1597,0.0,-36,0.0007820986313273881,-22,-0.0005014930816749086,-2147,0.07001467471058209,97,0.017455461579988896,-4241,0.045010241660741135,20,0.0018135654697133408,-776,0.026781708369283896,0.018757251927971175,-10184,0
313,313,-821,0.016871827541563023,-662,-0.22207312982220806,-1587,0.0,-38,0.0008254768214795982,-27,-0.0006152163510835217,-2125,0.06924305125615038,156,0.027767888928444506,-4248,0.04508261963131577,15,0.0013593112822836706,-778,0.026835914594184274,0.018918823668874096,-10115,0
314,314,-820,0.016846084312597598,-657,-0.22039584032203985,-1587,0.0,-42,0.0009124285807389221,-24,-0.0005466472303206106,-2113,0.0687982287630644,207,0.03645007923930299,-4206,0.04463499273063015,-7,-0.0006340005434288809,-786,0.027095973524544903,0.018891066533446077,-10035,0
315,315,-817,0.016778936991703075,-662,-0.22199865861837687,-1598,0.0,-41,0.0008907427925872735,0,0.0,-2090,0.06799843831337837,262,0.04564459930313536,-4258,0.04518491006526243,-12,-0.0010862677650040897,-781,0.026907838070628853,0.019132032470359328,-9997,0
316,316,-815,0.01673236429334002,-631,-0.21160295103957116,-1590,0.0,-42,0.0009125277017336675,9,0.0002048247610377807,-2082,0.0676853055916774,307,0.05293103448275849,-4252,0.04511932427126775,-18,-0.001628517144666608,-794,0.027339714895668332,0.01939529675251961,-9908,0
317,317,-820,0.016829833959320806,-631,-0.21153201475025174,-1590,0.0,-42,0.000912567356161964,4,9.100630218638814e-05,-2083,0.06766502079002079,359,0.061252346016039017,-4215,0.044724807147480505,-18,-0.0016274864376131237,-802,0.027599022677999907,0.019463366273305804,-9838,0
318,318,-806,0.01653706477358996,-625,-0.20952061682869605,-1595,0.0,-41,0.0008908976336887697,-3,-6.823299292646468e-05,-2082,0.06759081907606401,404,0.06822019587976991,-4166,0.044202998503931,-23,-0.002078438460148213,-810,0.02785802723895997,0.019381505255351206,-9747,0
319,319,-795,0.016306019895395152,-607,-0.2034182305630039,-1608,0.0,-42,0.0009126665073123652,-21,-0.0004774897680763779,-2054,0.06663854913538592,440,0.07355399531929141,-4138,0.0439040434584248,-27,-0.002438583815028872,-825,0.02835733681641628,0.019270894909556913,-9677,0
320,320,-799,0.016382686432511173,-591,-0.19798994974874473,-1609,0.0,-46,0.0009996305713105835,-16,-0.00036368595717584107,-2048,0.06640295700667909,489,0.0809200728115167,-4131,0.04382791363853378,-30,-0.002707825616030446,-830,0.02850862128185755,0.01947301181731076,-9611,0
321,321,-786,0.016116134588177622,-579,-0.1939698492462294,-1591,0.0,-47,0.0010213394758571415,-15,-0.00034084711870563736,-2037,0.06600349944916084,523,0.08568152031454757,-4127,0.043783617479497994,-33,-0.0029769959404602475,-830,0.02848709500274582,0.01957679390092859,-9522,0
322,322,-770,0.0157877470679898,-569,-0.1905559276624249,-1599,0.0,-48,0.0010430474369284015,-7,-0.00015901501556058947,-2026,0.06560668372138212,565,0.09166125892277766,-4126,0.04377115092878431,-27,-0.002434406275358514,-839,0.028774264352836254,0.019696510347688823,-9446,0
323,323,-780,0.015992454841817993,-549,-0.18379645128891875,-1591,0.0,-50,0.0010864841373315892,3,6.812762575236428e-05,-2036,0.06588783534513443,582,0.09349397590361441,-4120,0.04370564460521709,-28,-0.0025232044696763545,-830,0.02844511463723909,0.019882992433425617,-9399,0
324,324,-767,0.01572559150366981,-540,-0.18072289156626553,-1598,0.0,-47,0.0010212728971558116,-6,-0.00013621194578773005,-2024,0.0654571326929918,587,0.0933821189945907,-4105,0.04354467439615578,-17,-0.0015309798270892738,-832,0.028492174925516367,0.019772651180587575,-9349,0
325,325,-761,0.015602255253716169,-536,-0.17938420348058814,-1591,0.0,-49,0.0010646850487799897,-22,-0.0004992964459171745,-2020,0.06528765352294763,588,0.09265679167979846,-4167,0.04420047732696897,-19,-0.001710171017101747,-837,0.02864182322143527,0.019933575995563224,-9414,0
326,326,-754,0.015458422174840059,-526,-0.17597858815657474,-1590,0.0,-49,0.001064661915522458,-22,-0.0004991378527996505,-2007,0.06482558139534889,603,0.0941158108319029,-4179,0.044323533155148365,-12,-0.0010795250089961073,-839,0.02870142309797491,0.020011852267224017,-9375,0
327,327,-761,0.015601615515509426,-533,-0.17826086956521747,-1588,0.0,-49,0.001064638783269789,-25,-0.0005670220004536618,-2008,0.0648181025856226,603,0.09322820037105739,-4176,0.04428748687601414,-9,-0.0008092069771623578,-830,0.028383831475275234,0.019975412916499513,-9376,0
328,328,-753,0.015437603788670762,-519,-0.1735205616850557,-1578,0.0,-48,0.0010428888019815563,-37,-0.0008389451964718742,-1999,0.0644859511597149,601,0.09206495098039236,-4221,0.044760450467646484,-11,-0.0009884086620539079,-854,0.02919558305698955,0.020155616256932407,-9419,0
329,329,-745,0.015273278937225632,-519,-0.1734625668449188,-1569,0.0,-48,0.0010428661437854592,-33,-0.0007480109708275506,-1993,0.06425094297043743,589,0.08939140992563432,-4185,0.044374463212138615,0,0.0,-870,0.029732408325074344,0.020077714023848836,-9373,0
330,330,-740,0.015170462699112264,-526,-0.17580213903743225,-1574,0.0,-48,0.001042820830346014,-53,-0.0012009698397952226,-1991,0.06414924122821153,581,0.08736842105263154,-4179,0.04430661577608136,-6,-0.0005385512970109696,-860,0.029380615626387885,0.019850485128041995,-9396,0
331,331,-743,0.015231652316523236,-517,-0.17273638489809517,-1586,0.0,-48,0.0010427981751032211,-61,-0.0013820917165126012,-1985,0.0639167954662545,571,0.08509687034277258,-4192,0.04444020396696666,14,0.0012559433031307798,-854,0.02916666666666673,0.019853018339317074,-9401,0
332,332,-738,0.015128841147167948,-514,-0.17167668670674674,-1578,0.0,-48,0.001042775520844419,-86,-0.001948302032124264,-1974,0.0635257771770612,574,0.08477329788805177,-4175,0.04425576119909255,29,0.002599964138425559,-855,0.029190850119494793,0.01975687755504263,-9365,0
333,333,-749,0.015354024025255097,-496,-0.1656093489148569,-1575,0.0,-48,0.0010427528675703845,-85,-0.0019254292574637476,-1963,0.06313318110185573,554,0.08108899297423866,-4183,0.04433586297536782,23,0.002060931899641627,-844,0.028805460750853218,0.019727476103315045,-9366,0
334,334,-758,0.015538199782711204,-478,-0.15954606141521888,-1575,0.0,-46,0.000999261415475572,-60,-0.0013589726167018146,-1981,0.06367318076626383,531,0.07704585026117261,-4197,0.04447482197355035,37,0.0033136306645173974,-834,0.028439897698209704,0.019918876081149506,-9361,0
335,335,-760,0.015575685535106798,-457,-0.15097456227287775,-1573,0.0,-46,0.0009992614154753499,-66,-0.0014942606805676828,-1989,0.06389745566692362,511,0.07349345606213165,-4199,0.04448658727804378,29,0.0025957751521661354,-809,0.027563884156729057,0.019830801707855228,-9359,0
336,336,-766,0.01569511320561412,-463,-0.15140614780902473,-1576,0.0,-46,0.0009992397089171323,-66,-0.0014936181768805436,-2005,0.06437630438272601,497,0.07085828343313372,-4209,0.04458308617913745,17,0.0015207084712407504,-798,0.027165957446808497,0.019774307042673578,-9415,0
337,337,-763,0.01563012127171426,-468,-0.15150534153447692,-1569,0.0,-48,0.0010426622643148198,-68,-0.0015382179292871,-2002,0.0642449136769142,476,0.06728866270850986,-4186,0.044329602134937335,3,0.00026821636119805925,-779,0.026496598639455804,0.01950551366844433,-9404,0
338,338,-750,0.01536035390255408,-462,-0.14802947773149588,-1566,0.0,-47,0.0010209179572951976,-45,-0.0010175240248728717,-2011,0.06449854068443506,448,0.06278906797477157,-4215,0.04462725915573493,-6,-0.0005361451166115416,-791,0.02688190314358524,0.019591937615062727,-9445,0
339,339,-761,0.015582128670297846,-461,-0.13965465010602873,-1550,0.0,-49,0.001064338155436717,-34,-0.0007684657806708017,-2015,0.06459161430952687,426,0.05919955530850496,-4239,0.044871862727455636,-4,-0.00035720664404359503,-801,0.02719864176570458,0.019757541227487074,-9488,0
340,340,-760,0.015558148580318787,-471,-0.13530594656707828,-1551,0.0,-49,0.00106431503725124,-28,-0.0006325825181303646,-2028,0.06497292794668885,383,0.052783902976846875,-4213,0.04458672875436548,2,0.000178507675830053,-793,0.026904156064461393,0.019533942517469205,-9508,0
341,341,-753,0.01541106403880399,-490,-0.1338066630256689,-1560,0.0,-48,0.0010425716768026616,-77,-0.001738855516914219,-2031,0.06502945696721307,372,0.05084050840508403,-4240,0.044819348428151634,-6,-0.0005352363960748896,-790,0.02686617922122092,0.0192697032004574,-9623,0
342,342,-760,0.015550826649206151,-488,-0.1226130653266333,-1571,0.0,-50,0.0010860357522970432,-112,-0.002528673349589061,-2063,0.06601177524638424,320,0.04337218758471195,-4222,0.04457583276144225,-9,-0.0008024251069900235,-783,0.02669166524629285,0.018979497223089448,-9738,0
343,343,-764,0.015629155330073807,-478,-0.11118864852291166,-1569,0.0,-49,0.00106431503725124,-124,-0.0027989707010971365,-2069,0.06616142235865952,284,0.03817717435139123,-4217,0.044469987767326,-7,-0.0006237191481777149,-799,0.027302238168460558,0.01890725869941745,-9792,0
344,344,-764,0.01562563913772641,-481,-0.10418020359540892,-1585,0.0,-47,0.0010208736071591895,-113,-0.0025500992959017737,-2073,0.06624696408027608,250,0.0333377783704496,-4197,0.044206867495260316,-15,-0.0013358268768369208,-792,0.027127932865216642,0.01864365741454077,-9817,0
345,345,-766,0.01566302014109,-479,-0.09704213938411632,-1592,0.0,-49,0.001064338155436828,-111,-0.0025043431175686415,-2069,0.06607690342360761,203,0.026851851851852127,-4203,0.044217436588008835,0,0.0,-793,0.027227467811158812,0.018528228781708456,-9859,0
346,346,-766,0.015659497914792597,-480,-0.09054895302773036,-1579,0.0,-49,0.001064338155436828,-98,-0.0022105429364129847,-2090,0.06670496616877308,174,0.022831649389844166,-4212,0.04425950444486468,9,0.0008006405124099114,-778,0.02677680261572879,0.018560953972219574,-9869,0
347,347,-766,0.015655977272262755,-473,-0.08346567848950048,-1587,0.0,-48,0.0010426169685912035,-96,-0.00216494147892554,-2094,0.0667899974483287,129,0.016794688191641427,-4185,0.0439568519121494,4,0.00035561877667134034,-774,0.02656507413509057,0.01828541390930505,-9890,0
348,348,-777,0.01587690798749475,-489,-0.08105420188960721,-1591,0.0,-50,0.0010860593422824527,-106,-0.002389863371961898,-2095,0.06679206784416247,108,0.013949883750969061,-4227,0.04437888459600203,3,0.0002665718855519583,-765,0.026183386384639185,0.01823599039323398,-9989,0
349,349,-789,0.01611848825331963,-498,-0.07782466010314115,-1597,0.0,-50,0.0010858234885335882,-97,-0.0021864574880534633,-2092,0.06666666666666665,77,0.00986799948737671,-4218,0.04426534017567624,3,0.000266429840142246,-749,0.025564012423632154,0.01803660939175533,-10010,0
350,350,-790,0.016135291354343106,-499,-0.07376201034737617,-1604,0.0,-47,0.0010204303176359897,-75,-0.0016901789336099,-2081,0.06628655157036378,53,0.006740429861376018,-4239,0.04446658974090004,16,0.0014202023788389972,-740,0.025187202178352575,0.01800916015333298,-10006,0
351,351,-804,0.016417544719431354,-483,-0.06773243584350008,-1605,0.0,-47,0.0010202088172087675,-73,-0.00164473684210531,-2085,0.06638436067244013,10,0.0012619888944978008,-4192,0.04395420039424566,14,0.0012419054377716954,-732,0.024846407114490432,0.017773623110989734,-9997,0
352,352,-810,0.01653634934569126,-487,-0.06495931706015723,-1598,0.0,-47,0.0010199652777778123,-76,-0.00171190449374925,-2097,0.06673668130609134,-22,-0.0027551659361302328,-4177,0.043778101516564805,20,0.0017732068445783233,-745,0.025217479605998072,0.017709402133311847,-10039,0
353,353,-815,0.01663468996203621,-503,-0.06430580414216369,-1610,0.0,-48,0.0010414406595791181,-69,-0.0015538790676725717,-2091,0.06651609619544474,-46,-0.005717837165941653,-4214,0.044146918934774904,3,0.0002658396101019034,-767,0.025891169322171337,0.017669539385124833,-10160,0
354,354,-823,0.01679420467299242,-502,-0.06161777341352648,-1622,0.0,-48,0.001041192165028959,-67,-0.0015084993808398561,-2080,0.06613462211058474,-69,-0.008512213175425387,-4208,0.04406513430022521,14,0.001239925604463732,-758,0.02551758963137507,0.017518442091215558,-10163,0
355,355,-820,0.01672888997694688,-491,-0.05795561850802622,-1630,0.0,-50,0.0010843164469117594,-68,-0.0015306352136137385,-2082,0.06618137893766496,-111,-0.013591281988490689,-4226,0.04423417105414651,13,0.0011506461320587302,-773,0.02595091818578582,0.017466656387325585,-10238,0
356,356,-822,0.01676729765013041,-496,-0.05740076380048609,-1657,0.0,-51,0.0011060267615103925,-55,-0.0012377351696821748,-2081,0.0661327740172244,-139,-0.016895587699039982,-4209,0.04396970488378166,-1,-8.846426043879196e-05,-768,0.0257744068194784,0.01719263885296185,-10279,0
357,357,-829,0.016907670657339335,-500,-0.05675368898978439,-1659,0.0,-52,0.0011277135607555833,-75,-0.001687440939567077,-2092,0.0664633371457618,-154,-0.018581081081081363,-4210,0.04389394555482576,14,0.0012378426171528734,-786,0.026369644714328844,0.017205220300622215,-10343,0
358,358,-838,0.017088439813209955,-500,-0.055685488361732816,-1679,0.0,-54,0.001171087159246187,-110,-0.0024743010099645985,-2118,0.06727226527760133,-172,-0.020601269613127693,-4160,0.04328734053401598,3,0.00026508792082707844,-790,0.026494952543850758,0.016895180482412453,-10418,0
359,359,-847,0.017269502100069167,-496,-0.054219501530389236,-1687,0.0,-55,0.0011927739584913777,-110,-0.002473410833539358,-2135,0.06779499555442658,-188,-0.02235699845403749,-4128,0.0428704953785439,-6,-0.0005298949041774303,-778,0.02608374962282506,0.01673008932322262,-10430,0
360,360,-851,0.01734822848289641,-491,-0.052807055280705395,-1678,0.0,-55,0.0011927739584913777,-101,-0.0022701730726004694,-2145,0.06809307641027273,-213,-0.02514757969303405,-4142,0.04293162242560569,1,8.826904404624081e-05,-776,0.026007976673258104,0.016801962219316624,-10451,0
361,361,-843,0.017182690935773737,-481,-0.05090485765689501,-1683,0.0,-55,0.0011927739584915997,-106,-0.0023816478306784,-2144,0.06804405090609034,-226,-0.026491618802016115,-4160,0.04303433436436421,-18,-0.0015880017644465394,-782,0.026200288136161043,0.016726959148912757,-10498,0
362,362,-826,0.016833438627239183,-474,-0.04937500000000017,-1678,0.0,-57,0.0012361475569819813,-125,-0.0028074746204294083,-2152,0.06827844406370964,-235,-0.027354207891979954,-4182,0.04317750061947634,-20,-0.0017633574325517376,-780,0.026124526911612045,0.01668865354782756,-10529,0
363,363,-840,0.017119100024456047,-481,-0.049156872764435366,-1684,0.0,-62,0.0013445523941706394,-92,-0.002065512673716352,-2166,0.06868558744252418,-254,-0.029357374017567883,-4191,0.04321331353625338,-11,-0.0009693338033134047,-799,0.026739399618486814,0.016882887168883753,-10580,0
364,364,-840,0.017119100024455602,-505,-0.050646875940226765,-1689,0.0,-63,0.00136617946827422,-81,-0.0018178553795051844,-2147,0.06804424301968115,-257,-0.029496155170435134,-4206,0.04331037039325325,-6,-0.0005284481240090955,-791,0.02644954189794685,0.016777828536622574,-10585,0
365,365,-855,0.017425153361729784,-490,-0.04824259131633357,-1716,0.0,-64,0.001387804666493131,-81,-0.001817162086371173,-2137,0.06768870165658347,-254,-0.02895246779892835,-4175,0.04293456463837275,-2,-0.00017605633802825205,-810,0.027062243159266308,0.016721868907603965,-10584,0
366,366,-848,0.017282491287423207,-486,-0.046988301266557064,-1721,0.0,-63,0.001366090595658731,-66,-0.0014804845222071705,-2137,0.06765013137484566,-262,-0.029658139008376994,-4191,0.043042004724247795,17,0.0014955573150348123,-790,0.02637289267234172,0.01673946455583164,-10547,0
367,367,-852,0.017364366363673334,-497,-0.04762817441303313,-1731,0.0,-62,0.0013443483163121384,-80,-0.0017942852016328264,-2141,0.06773815926851645,-264,-0.029679595278246484,-4236,0.043447045067591145,19,0.0016706234063131042,-793,0.026450967311541118,0.016783034297348953,-10637,0
368,368,-849,0.017303224228589986,-488,-0.046356986795858424,-1741,0.0,-62,0.0013442900197309093,-69,-0.0015473974568858146,-2163,0.068395256916996,-273,-0.030485762144053297,-4215,0.043174531635715524,17,0.0014939801388522966,-797,0.026562239626728823,0.016768921114532986,-10640,0
369,369,-854,0.01740512778706249,-497,-0.04679849340866271,-1742,0.0,-61,0.0013225505712985974,-64,-0.0014350741081239349,-2158,0.06821774040589235,-269,-0.029835847382430725,-4156,0.04253011185132882,17,0.001493192797540538,-803,0.02674705216174811,0.01658782126221303,-10587,0
370,370,-846,0.01724067658447115,-482,-0.045198799699924797,-1743,0.0,-61,0.001322177908791411,-89,-0.0019954262140711165,-2161,0.06829098723296678,-269,-0.02963534207337215,-4132,0.042244737299485774,7,0.0006144662921347965,-814,0.027097203728362107,0.016457044631940865,-10590,0
371,371,-839,0.01709662957981839,-477,-0.044546133731789395,-1750,0.0,-59,0.001278439869989323,-66,-0.0014795552367288228,-2168,0.06849055411638338,-263,-0.028780914861019857,-4075,0.04162283076105938,2,0.00017546938059315176,-783,0.026049637367755674,0.016238724368065616,-10478,0
372,372,-835,0.017013733240963225,-471,-0.0438058035714286,-1757,0.0,-60,0.001299742217793609,-79,-0.0017707843005401163,-2178,0.06878473976755939,-274,-0.029789084583605296,-4071,0.041542935864074815,-6,-0.000526131182041284,-775,0.02576805426253498,0.016111535823389533,-10506,0
373,373,-833,0.016971598549366362,-474,-0.04390515005557594,-1762,0.0,-60,0.0012993481603396084,-69,-0.0015464264102735808,-2187,0.06904716802424704,-264,-0.028512798358354408,-4082,0.041616116304912965,-12,-0.0010517090271690843,-764,0.025387120356217208,0.016138382478155133,-10507,0
374,374,-838,0.01707207757812823,-471,-0.042997991601241514,-1777,0.0,-60,0.0012989543417549765,-68,-0.0015238436715669934,-2193,0.06921474561292773,-272,-0.029184549356223055,-4081,0.04156693386569418,-17,-0.0014890076202153935,-763,0.025338735387885225,0.016075182391492526,-10540,0
375,375,-838,0.01707068649419441,-485,-0.04364650827933764,-1793,0.0,-59,0.0012769457189851785,-63,-0.0014116065426841313,-2214,0.06985549315327821,-240,-0.02558635394456288,-4063,0.04134485249972014,-15,-0.0013131401558259537,-751,0.02492615088452982,0.01605444472227835,-10521,0
376,376,-837,0.017048926549068977,-460,-0.04081632653061229,-1804,0.0,-60,0.0012981955082436158,-40,-0.0008961376467424547,-2211,0.06973883421650262,-211,-0.022349327401758545,-4099,0.041672173479865404,-17,-0.001487444220841655,-740,0.024546389358808374,0.016295418023364316,-10479,0
377,377,-832,0.016945700435863187,-462,-0.040982879446465115,-1804,0.0,-62,0.0013410624675548322,-22,-0.0004928205013328153,-2217,0.06990603518950622,-188,-0.019785308356135456,-4039,0.041023817987913325,-16,-0.0013992129427198574,-761,0.02522791314437256,0.016297009157481668,-10403,0
378,378,-828,0.016862856910105584,-464,-0.04114934373891427,-1807,0.0,-65,0.0014055573575519897,-22,-0.0004927542724035838,-2214,0.0697894338671039,-183,-0.01913825559506388,-4044,0.04103584040264652,-15,-0.001310959622443597,-756,0.02504721200675869,0.016277511127674504,-10398,0
379,379,-825,0.01680039099091757,-486,-0.043088926323255616,-1815,0.0,-66,0.0014267493893080907,-29,-0.0006494669891605742,-2243,0.070683515583147,-161,-0.016730749246596455,-4076,0.04132197891321976,-25,-0.0021837875611459,-748,0.024767391808218353,0.016345238345532698,-10474,0
380,380,-835,0.017002647118713132,-490,-0.04343201560007093,-1821,0.0,-67,0.0014479285976704004,-36,-0.0008061265618704034,-2259,0.07116529628579527,-140,-0.014456836018174046,-4003,0.04054409917757143,-30,-0.0026191723415400214,-753,0.024918097885436308,0.016208671639326933,-10434,0
381,381,-834,0.016980901575925578,-473,-0.04191033138401551,-1819,0.0,-69,0.0014907315386940567,-41,-0.0009179858048047312,-2258,0.07111139104966457,-131,-0.01344417077175697,-3994,0.04041528373674408,-33,-0.0028793299014047147,-749,0.024771795211006697,0.016219361844453717,-10401,0
382,382,-829,0.01687772303432533,-467,-0.04136770307378873,-1825,0.0,-68,0.0014686825053995545,-28,-0.0006268329266383415,-2279,0.07175014954506809,-109,-0.011116777154513091,-4043,0.04087306401391075,-23,-0.002005755646638213,-721,0.02383155946321147,0.016451776330186685,-10392,0
383,383,-823,0.016754203819062563,-452,-0.0400283386468297,-1842,0.0,-70,0.001511422032214882,-50,-0.0011192192326634487,-2295,0.07223113964686989,-82,-0.008311372390026328,-4036,0.04076438267614743,-13,-0.0011330950928266081,-715,0.023619186046511698,0.016477228470254124,-10378,0
384,384,-830,0.016897050141487457,-447,-0.03957503320053107,-1842,0.0,-68,0.0014682702480944831,-66,-0.0014771709937331234,-2313,0.07277475379920084,-78,-0.007858150312310963,-4051,0.040877901109989984,-8,-0.0006969248192352229,-722,0.023836249587322555,0.016596454353013712,-10425,0
385,385,-827,0.016835976466277214,-452,-0.04000708089927413,-1850,0.0,-67,0.0014466780385635758,-70,-0.0015665212039832604,-2335,0.07344383983895808,-77,-0.0077100230299389505,-4018,0.04050729897572386,-3,-0.00026118753264839367,-721,0.023789098587831625,0.016505926393622583,-10420,0
386,386,-832,0.01693811074918583,-446,-0.039462042116439555,-1847,0.0,-69,0.0014898946277424052,-39,-0.0008726589246155197,-2325,0.07310631072540341,-59,-0.005871815286623727,-4005,0.04033882599411792,18,0.0015663069961711074,-737,0.02430257864538682,0.016732560156469622,-10341,0
387,387,-817,0.016632736156351857,-442,-0.03909774436090224,-1855,0.0,-67,0.001446709276213598,-35,-0.0007830503165759933,-2321,0.07295759595134077,-61,-0.0060348239018597205,-4011,0.04036145184499429,11,0.0009566881196732269,-720,0.023727919852359503,0.016600214003478997,-10318,0
388,388,-814,0.01657199861560721,-451,-0.039883268482490464,-1858,0.0,-69,0.001489926799248642,-26,-0.0005796842950147579,-2325,0.07306036514470671,-46,-0.004523551971678197,-4009,0.04031130908688696,8,0.0006954102920722072,-701,0.023073631546032036,0.01655629139072845,-10291,0
389,389,-822,0.016734868380871015,-450,-0.03978428078861285,-1848,0.0,-68,0.001468333657230425,-14,-0.0003110627235762833,-2329,0.07316306977036413,-24,-0.002346041055718562,-3998,0.04017040773265279,7,0.0006081139779341715,-700,0.02301193333114171,0.01666731291776402,-10246,0
390,390,-832,0.016938455587450774,-458,-0.04047724259832086,-1843,0.0,-67,0.0014467405152125412,-25,0.0005535627297285075,-2350,0.07377872661057394,-21,-0.0020408163265301926,-3997,0.04013052208835341,13,0.0011287661717462871,-694,0.02278098739495804,0.01685189047462987,-10274,0
391,391,-829,0.016877723034325554,-449,-0.03967132002120516,-1840,0.0,-68,0.0014683653638524197,-13,0.00028686806275790566,-2330,0.07310721345423743,-9,-0.0008694812095448867,-3958,0.0397090544268873,4,0.0003471318233099485,-669,0.021927236971484687,0.016586655079123602,-10161,0
392,392,-822,0.016735209088318048,-457,-0.04036745870506153,-1838,0.0,-63,0.0013603973223924593,-14,0.00030788177339902134,-2318,0.07268508356589631,7,0.0006723011909337551,-4007,0.04017082878023842,-1,-8.673779165574436e-05,-681,0.022286948553475572,0.01669649599533829,-10194,0
393,393,-828,0.01685770710751877,-468,-0.04132815259625561,-1836,0.0,-65,0.0014036148480858213,-8,0.00017533477984532468,-2319,0.07267314321529295,15,0.0014323911382736476,-4001,0.04008054175348602,12,0.0010402219140084046,-687,0.022449513103718732,0.016723043706807772,-10185,0
394,394,-828,0.01685770710751866,-476,-0.0420234837114859,-1833,0.0,-65,0.0014036148480855992,-5,0.00010987320631994542,-2310,0.07234575634199802,38,0.003607709104718415,-3963,0.03967046387315054,3,0.00025992029111091,-700,0.022839989558861906,0.016635442429136837,-10139,0
395,395,-820,0.01669517061649961,-485,-0.04280293001500324,-1842,0.0,-67,0.0014468342403040069,24,-0.0005287741253194866,-2300,0.07198973363798555,64,0.006041155370964724,-3970,0.03971072189491165,-6,-0.0005195704883962371,-701,0.02283833974066596,0.016518205644981854,-10103,0
396,396,-820,0.01669517061649961,-492,-0.04340921122286928,-1848,0.0,-69,0.0014900233221040171,30,-0.0006627198020677794,-2307,0.0721636585442148,72,0.006758025154871117,-3964,0.03962098192867422,-7,-0.0006058507876058883,-683,0.02221860767729339,0.01643367330284784,-10088,0
397,397,-835,0.01700057007899658,-491,-0.04330951750904116,-1873,0.0,-71,0.0015332124039042494,46,-0.0010188487009678002,-2328,0.07279094490650984,78,0.0072795146990203285,-3973,0.0396784180565265,-8,-0.0006919816624859632,-681,0.022091024102248058,0.01645680385613635,-10136,0
398,398,-843,0.017163449792328422,-500,-0.04409171075837731,-1870,0.0,-67,0.0014467405152122081,30,0.0006662373137311666,-2324,0.0726363494295984,96,0.00890868596881944,-3974,0.03965592942960913,-12,-0.001037434079709465,-661,0.021381206534045016,0.01664289674762276,-10125,0
399,399,-855,0.017407769362325798,-491,-0.043286608481001576,-1882,0.0,-68,0.0014682385455803137,25,0.0005566688933422714,-2334,0.07291927018245437,108,0.009965857709697934,-4001,0.039892715416674884,-23,-0.0019873844292749854,-660,0.021288262426216842,0.016760620987676278,-10181,0
400,400,-863,0.01757064907565764,-496,-0.043711994359742545,-1876,0.0,-65,0.0014033724118571733,26,0.0005804737558885451,-2323,0.07254387608519153,116,0.010645131687619935,-4009,0.0399398262532876,-12,-0.0010362694300518616,-665,0.021389514313284064,0.01683672260144098,-10167,0
401,401,-881,0.017936763238797226,-496,-0.04370044052863431,-1889,0.0,-63,0.0013600742643725683,23,0.0005132324719954165,-2340,0.07304510691431243,116,0.010585873334549856,-4006,0.03987736168348954,-8,-0.0006904885206284461,-653,0.020944255564821324,0.01684047872072758,-10197,0
402,402,-895,0.01822179693385173,-505,-0.04448163481018219,-1885,0.0,-63,0.0013599861842673588,30,0.0006690902602761728,-2344,0.07314028956565166,131,0.01188855613032025,-4001,0.03979510642530337,-16,-0.0013802622498275685,-642,0.020533486854730443,0.016859116937201213,-10190,0
403,403,-896,0.018242156483498695,-522,-0.04596688974991192,-1882,0.0,-62,0.001338312431195643,31,0.0006910387873384502,-2372,0.07398166053271793,132,0.011914432710533607,-3992,0.03967323249388799,-29,-0.0025004311088119013,-644,0.02053964406455322,0.01683339490210567,-10236,0
404,404,-907,0.018465735575552866,-531,-0.0467429577464788,-1889,0.0,-60,0.0012950292460770507,37,0.0008243655727113728,-2367,0.0737589978498644,136,0.012208258527827587,-3980,0.03948804444885415,-22,-0.0018957345971564177,-639,0.020348374359137555,0.01678077237608533,-10222,0
