Day,Tierkidi sim,Tierkidi data,Tierkidi error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
124,6494,37991,0.8290647785,26225,33056,0.206649322362,641,11465,0.944090710859,6449,2236,1.88416815742,27485,69771,0.606068423844,14179,8884,0.59601530842,7154,18962,0.622719122455,0.6121447379136241,182365,184195,184195,88627,0
125,6687,38736,0.827369888476,26460,33123,0.201159315279,657,11465,0.94269515918,6541,2236,1.92531305903,27764,69925,0.602946013586,14179,8881,0.596554442067,7246,19074,0.620111146063,0.6103999827314525,183440,185308,185308,89534,0
126,6856,39481,0.826346850384,26706,33190,0.195360048207,678,11465,0.940863497601,6650,2236,1.9740608229,28079,70079,0.599323620485,14185,8879,0.597589818673,7321,19185,0.618399791504,0.6087297031986739,184515,186421,186421,90475,0
127,7004,40226,0.825883756774,26889,33257,0.191478485732,695,11465,0.939380723942,6756,2236,2.02146690519,28372,70233,0.5960303561,14178,8876,0.59734114466,7409,19297,0.61605430896,0.607521836040398,185590,187534,187534,91303,0
128,7199,40971,0.824290351712,27124,33325,0.18607651913,716,11465,0.937549062364,6846,2236,2.06171735242,28652,70387,0.592936195604,14182,8874,0.59815190444,7493,19409,0.613941985677,0.6058394160583942,186667,188649,188649,92212,0
129,7356,41716,0.823664780899,27300,33392,0.182438907523,729,11465,0.936415176625,6947,2236,2.10688729875,28956,70541,0.589515317333,14182,8871,0.598692368391,7568,19520,0.612295081967,0.6046922181059332,187741,189761,189761,93038,0
130,7529,42461,0.822684345635,27535,33459,0.17705251203,747,11465,0.934845180986,7051,2236,2.15339892665,29225,70695,0.58660442747,14180,8869,0.598827376254,7644,19632,0.610635696822,0.6033163064833006,188817,190875,190875,93911,0
131,7704,43206,0.821691431746,27722,33526,0.173119370041,754,11465,0.934234627126,7171,2236,2.20706618962,29552,70849,0.582887549577,14174,8866,0.59869163095,7713,19744,0.609349675851,0.6020584619872076,189892,191988,191988,94790,0
132,7875,43951,0.820823189461,27945,33593,0.168130265234,774,11465,0.932490187527,7271,2236,2.25178890877,29846,71003,0.579651564018,14179,8864,0.599616425993,7788,19855,0.607756232687,0.6006649370018798,190967,193101,193101,95678,0
133,8040,44696,0.820118131376,28151,33660,0.16366607249,792,11465,0.930920191888,7356,2236,2.28980322004,30144,71157,0.576373371559,14184,8861,0.60072226611,7843,19967,0.607201883107,0.5994315548827582,192042,194214,194214,96510,0
134,8236,45440,0.81875,28353,33727,0.159338215673,805,12712,0.936674008811,7480,2236,2.34525939177,30428,71311,0.573305661118,14178,8859,0.600406366407,7928,20079,0.605159619503,0.6007030467052953,194364,196573,196573,97408,0
135,8396,45534,0.815610313173,28580,33794,0.154287743386,826,13959,0.940826706784,7598,2236,2.39803220036,30716,71465,0.570195200448,14174,8856,0.600496838302,8000,20191,0.603783864098,0.6007848715504239,196035,198249,198249,98290,0
136,8582,45628,0.811913737179,28794,33861,0.149641180119,848,15207,0.94423620701,7721,2236,2.4530411449,31024,71620,0.566824909243,14182,8854,0.601761915518,8083,20302,0.601861885529,0.6007222672388783,197708,199926,199926,99234,0
137,8759,45721,0.808425012576,29013,34011,0.146952456558,870,16454,0.947125319071,7849,2236,2.5102862254,31322,72217,0.566279407896,14191,8851,0.60332165857,8158,20380,0.599705593719,0.6017754290125289,199870,202092,202092,100162,0
138,8949,45815,0.804670959293,29257,34162,0.143580586617,897,17702,0.949327759575,7963,2236,2.56127012522,31602,72815,0.565996017304,14198,8849,0.60447508193,8245,20457,0.596959475974,0.602541821083603,202036,204263,204263,101111,0
139,9121,45909,0.801324359058,29457,34312,0.14149568664,912,18949,0.951870811125,8074,2236,2.61091234347,31900,73413,0.565472055358,14197,8846,0.604906172281,8325,20534,0.594574851466,0.6035508404786126,204199,206430,206430,101986,0
140,9301,46002,0.797813138559,29677,34462,0.138848586849,932,20197,0.953854532851,8198,2236,2.66636851521,32195,74011,0.564997095026,14196,8844,0.605156037992,8411,20611,0.591916937558,0.6044209436332084,206363,208598,208598,102910,0
141,9491,46096,0.794103609858,29897,34612,0.136224430833,942,21444,0.956071628428,8334,2236,2.72719141324,32492,74609,0.564502942004,14198,8841,0.605926931343,8481,20689,0.590072018947,0.6054202290692047,208527,210766,210766,103835,0
142,9653,46189,0.791010846738,30144,34763,0.132871156114,964,22692,0.957518068042,8435,2236,2.77236135957,32791,75207,0.563990054117,14202,8839,0.606742844213,8560,20766,0.587787729943,0.6061304805199684,210692,212936,212936,104749,0
143,9841,46283,0.787373333621,30389,34913,0.129579239825,984,22828,0.956895041178,8561,2236,2.82871198569,33088,75805,0.563511641712,14205,8836,0.607627885921,8639,20843,0.585520318572,0.604812329432876,211744,213992,213992,105707,0
144,10024,46377,0.783858378075,30640,35038,0.125520863063,1015,22964,0.955800383209,8681,2236,2.88237924866,33410,76403,0.562713506014,14199,8834,0.607312655649,8744,20921,0.582046747287,0.6030926636437624,212773,215025,215025,106713,0
145,10184,46470,0.780847858834,30853,35164,0.122596974178,1031,23100,0.955367965368,8808,2236,2.93917710197,33755,77001,0.561629069752,14196,8831,0.607518967274,8821,21049,0.580930210461,0.6019073796435116,213851,216108,216108,107648,0
146,10349,46564,0.777746757151,31074,35289,0.119442319136,1062,23236,0.954295059391,8924,2236,2.99105545617,34061,77599,0.561063931236,14196,8829,0.60788311247,8907,21177,0.579402181612,0.6007016865339724,214930,217191,217191,108573,0
147,10526,46658,0.774400960178,31303,35414,0.116084034563,1081,23372,0.953748074619,9054,2236,3.04919499106,34398,78196,0.560105376234,14190,8826,0.607749830048,8992,21306,0.577959260302,0.5993778433429696,216008,218273,218273,109544,0
148,10711,46751,0.770892601228,31531,35540,0.112802476083,1094,23508,0.953462651012,9194,2236,3.11180679785,34701,78794,0.559598446582,14187,8824,0.60777425204,9083,21434,0.576234020715,0.5982393997000324,217087,219357,219357,110501,0
149,10880,46845,0.767744689935,31771,35665,0.109182672087,1113,23644,0.952926746743,9343,2236,3.17844364937,35032,79392,0.558746473196,14184,8821,0.60798095454,9150,21563,0.575662013634,0.5971375430956269,218166,220440,220440,111473,0
150,11046,46938,0.764668285824,32015,35791,0.105501383029,1129,23780,0.95252312868,9526,2236,3.2602862254,35347,79990,0.558107263408,14174,8819,0.607211702007,9230,21691,0.574477894057,0.5961818863052595,219245,221523,221523,112467,0
151,11213,47032,0.761587855077,32231,35916,0.102600512306,1143,23874,0.952123649158,9657,2236,3.31887298748,35625,80588,0.557936665509,14171,8816,0.607418330309,9293,21820,0.574106324473,0.5953388688197552,220282,222564,222564,113333,0
152,11368,47126,0.758774349616,32441,35947,0.0975324783709,1171,23969,0.951145229254,9792,2236,3.37924865832,35922,81186,0.557534550292,14189,8814,0.609825277967,9365,21948,0.57330964097,0.594327846702429,221226,223513,223513,114248,0
153,11545,47219,0.755500963595,32703,35977,0.0910025849849,1196,24064,0.950299202128,9942,2236,3.44633273703,36238,81784,0.556905996283,14198,8811,0.61139484735,9459,22077,0.571545046881,0.5928610570304599,222168,224459,224459,115281,0
154,11696,47313,0.752795214846,32910,36008,0.0860364363475,1221,24158,0.949457736568,10085,2236,3.5102862254,36553,82382,0.556298706028,14200,8809,0.611987739812,9538,22205,0.570457104256,0.5895445866628951,223111,226256,226256,116203,0
155,11916,47407,0.748644714916,33117,36038,0.0810533325934,1248,24253,0.948542448357,10228,2236,3.57423971377,36847,82980,0.555953241745,14201,8807,0.612467355513,9609,22333,0.569739846863,0.5860866896143474,224054,228055,228055,117166,0
156,12128,47500,0.744673684211,33321,36069,0.0761873076603,1276,24348,0.947593231477,10384,2236,3.64400715564,37144,83578,0.555576826438,14204,8807,0.612807993641,9709,22527,0.569006081591,0.5837156113180422,225065,229545,229545,118166,0
157,12355,47594,0.740408454847,33553,36100,0.0705540166205,1297,24443,0.946937773596,10508,2236,3.69946332737,37425,84176,0.555395837293,14197,8807,0.612013171341,9784,22721,0.569385150301,0.581216780068907,226077,231036,231036,119119,0
158,12540,47687,0.737035250697,33789,36130,0.0647938001661,1333,24461,0.945505089735,10637,2236,3.75715563506,37748,84763,0.554664181306,14193,9015,0.574376039933,9868,22915,0.569365044731,0.5770920376197108,227207,232644,232644,120108,0
159,12748,47781,0.733199388878,33996,36161,0.0598711318824,1355,24479,0.944646431635,10782,2236,3.82200357782,38036,85350,0.554352665495,14197,9224,0.539137033825,9925,23109,0.570513652689,0.5734684555851053,228340,234257,234257,121039,0
160,12971,47875,0.729065274151,34194,36192,0.0552055702918,1373,24497,0.943952320692,10915,2236,3.88148479428,38308,85937,0.554231588257,14198,9433,0.505141524435,10002,23303,0.570784877484,0.5698102328420981,229473,235868,235868,121961,0
161,13194,47968,0.724941627752,34400,36222,0.0503009220915,1402,24515,0.942810524169,11063,2236,3.9476744186,38635,86524,0.553476492072,14197,9642,0.47241236258,10087,23497,0.570711154615,0.5659050522574722,230604,237478,237478,122978,0
162,13397,48062,0.721255877824,34641,36253,0.0444652856315,1433,24533,0.941588880284,11215,2236,4.0156529517,38970,87111,0.55263973551,14194,9851,0.440868947315,10173,23691,0.570596429024,0.5619533984968067,231737,239091,239091,124023,0
163,13643,48156,0.71669158568,34839,36283,0.0397982526252,1457,24551,0.940654148507,11360,2236,4.08050089445,39270,87174,0.549521646362,14199,10060,0.411431411531,10245,23691,0.567557300241,0.5569727855723113,232151,239983,239983,125013,0
164,13862,48249,0.712698708782,35060,36314,0.0345321363661,1481,24569,0.939720786357,11552,2236,4.16636851521,39599,87237,0.546075633046,14197,10069,0.409971198729,10321,23759,0.565596195126,0.5534883527730702,232433,240744,240744,126072,0
165,14091,48343,0.708520364893,35267,36345,0.0296602008529,1504,24587,0.938829462724,11686,2236,4.22629695886,39895,87301,0.543017834847,14195,10078,0.408513593967,10399,23827,0.563562345239,0.5499362339963894,232717,241508,241508,127037,0
166,14328,48437,0.704193075541,35456,36402,0.0259875830998,1530,24605,0.937817516765,11861,2236,4.30456171735,40208,87364,0.53976466279,14189,10087,0.40666204025,10482,23895,0.561330822348,0.5465486287376958,233026,242295,242295,128054,0
167,14534,48437,0.699940128414,35674,36460,0.0215578716402,1559,24623,0.936685213012,11990,2236,4.36225402504,40485,87428,0.53693324793,14188,10097,0.405169852431,10572,23963,0.558819847265,0.542722332605217,233244,243093,243093,129002,0
168,14731,48437,0.695872989657,35878,36518,0.0175256038118,1591,24641,0.935432815227,12133,2236,4.42620751342,40795,87487,0.533702150034,14185,10106,0.403621610924,10657,24030,0.556512692468,0.5389346530918514,233455,243883,243883,129970,0
169,14929,48437,0.691785205525,36086,36576,0.0133967629046,1610,24659,0.934709436717,12282,2236,4.49284436494,41106,87547,0.530469347893,14184,10115,0.402273850717,10739,24097,0.554342864257,0.5352425248083179,233667,244676,244676,130936,0
170,15151,48437,0.687201932407,36290,36634,0.00939018398209,1647,24677,0.933257689346,12428,2236,4.55813953488,41408,87607,0.527343705412,14185,10124,0.401126037139,10804,24164,0.552888594604,0.5315256225887798,233879,245467,245467,131913,0
171,15391,48437,0.68224704255,36462,36692,0.00626839638068,1683,24695,0.931848552339,12591,2236,4.63103756708,41654,87667,0.524861122201,14185,10134,0.399743437932,10880,24231,0.550988403285,0.528132867700804,234092,246260,246260,132846,0
172,15589,48437,0.678159258418,36651,36750,0.00269387755102,1711,24710,0.930756778632,12729,2236,4.6927549195,41919,87727,0.522165353882,14181,10143,0.398107068915,10952,24299,0.549281863451,0.5247175684372862,234302,247051,247051,133732,0
173,15823,48437,0.673328240808,36860,36831,0.000787380196031,1742,24725,0.929544994944,12878,2236,4.75939177102,42198,87787,0.519313793614,14175,10152,0.396276595745,11043,24366,0.546786505787,0.5212699001863941,234534,247862,247862,134719,0
174,16031,48437,0.669034002932,37043,36913,0.00352179448975,1778,24741,0.92813548361,13031,2236,4.82781753131,42505,87847,0.516147392626,14187,10161,0.396220844405,11134,24433,0.544304833627,0.51870726409782,234768,248620,248620,135709,0
175,16239,48437,0.664739765056,37225,36995,0.00621705635897,1802,24756,0.927209565358,13155,2236,4.88327370304,42818,87907,0.512917060075,14193,10171,0.395438010029,11212,24500,0.542367346939,0.5160819475577334,235002,249379,249379,136644,0
176,16440,48437,0.6605900448,37400,37076,0.00873880677527,1828,24771,0.926204028905,13308,2236,4.95169946333,43088,87967,0.510179953846,14198,10177,0.395106612951,11293,24567,0.540318313184,0.5137687301105016,235231,250132,250132,137555,0
177,16669,48437,0.655862254062,37583,37158,0.0114376446526,1861,24787,0.924920321136,13463,2236,5.021019678,43392,88027,0.507060333761,14191,10183,0.393597171757,11357,24635,0.538989242947,0.511252032779567,235463,250888,250888,138516,0
178,16905,48437,0.650989945703,37769,37240,0.0142051557465,1892,24802,0.923715829369,13633,2236,5.09704830054,43685,88085,0.504058579781,14191,10189,0.392776523702,11423,24678,0.537118080882,0.5088110454025181,235667,251616,251616,139498,0
179,17112,48437,0.646716353201,37919,37321,0.0160231505051,1927,24817,0.922351613813,13816,2236,5.17889087657,43966,88143,0.501196918644,14190,10196,0.391722244017,11494,24721,0.535051171069,0.5064158450369337,235871,252344,252344,140424,0
180,17318,48437,0.642463406074,38088,37380,0.0189406099518,1959,24833,0.921113035074,13977,2236,5.25089445438,44275,88202,0.498027255618,14188,10202,0.390707704372,11573,24765,0.532687260246,0.5007203790724972,236055,254727,254727,141378,0
181,17560,48437,0.637467225468,38289,37439,0.0227035978525,1985,24848,0.920114294913,14144,2236,5.32558139535,44604,88260,0.494629503739,14191,10208,0.390184169279,11642,24808,0.530715898097,0.49513819202974646,236236,257106,257106,142415,0
182,17785,48437,0.632822016227,38474,37498,0.0260280548296,2014,24863,0.91899609862,14294,2236,5.39266547406,44885,88318,0.491779705156,14189,10214,0.389171725083,11721,24852,0.528367938194,0.48971428130997435,236418,259486,259486,143362,0
183,18024,48437,0.627887771745,38658,37557,0.0293154405304,2051,24879,0.917560995217,14438,2236,5.45706618962,45147,88377,0.489154418005,14199,10221,0.389198708541,11824,24895,0.525045189797,0.48429940160920154,236602,261869,261869,144341,0
184,18252,48437,0.623180626381,38883,37615,0.0337099561345,2076,24894,0.916606411183,14570,2236,5.51610017889,45447,88435,0.486097133488,14204,10227,0.388872592158,11903,24938,0.522696286791,0.4829818564692598,236782,262132,262132,145335,0
185,18473,48437,0.618617998637,39048,37674,0.0364707756012,2106,24910,0.915455640305,14733,2236,5.58899821109,45754,88494,0.482970596877,14203,10233,0.387960519887,11984,24982,0.520294612121,0.4815071703779359,236966,262399,262399,146301,0
186,18700,48437,0.613931498648,39230,37733,0.0396734953489,2134,24910,0.914331593737,14901,2236,5.66413237925,46085,88552,0.479571325323,14200,10239,0.386854184979,12077,25025,0.517402597403,0.47992370016143276,237132,262648,262648,147327,0
187,18922,48437,0.60934822553,39416,37792,0.0429720575783,2171,24910,0.912846246487,15038,2236,5.72540250447,46398,88610,0.476379641124,14196,10246,0.385516299044,12150,25069,0.515337668036,0.47349417549566647,237300,265602,265602,148291,0
188,19126,48437,0.605136569152,39623,38486,0.0295432105181,2212,24910,0.911200321156,15182,2236,5.78980322004,46727,88669,0.473017627356,14199,10252,0.384998049161,12228,25112,0.513061484549,0.4638579728665468,238102,269188,269188,149297,0
189,19366,48437,0.600181679295,39825,39180,0.0164624808576,2244,24910,0.909915696507,15331,2236,5.85644007156,47027,88727,0.46998095281,14195,10258,0.383798011308,12293,25156,0.511329305136,0.4545044615689179,238904,272774,272774,150281,0
190,19584,48437,0.595680987675,40013,39180,0.0212608473711,2276,24910,0.908631071859,15477,2236,5.9217352415,47356,88785,0.466621614011,14195,10264,0.382989088075,12394,25199,0.508155085519,0.448827381060345,239011,275665,275665,151295,0
191,19790,48437,0.591428040548,40231,39180,0.0268249106687,2310,24910,0.907266158169,15637,2236,5.99329159213,47680,88844,0.463328981135,14189,10271,0.381462369779,12479,25242,0.505625544727,0.44351106946822755,239120,278559,278559,152316,0
192,20036,48437,0.586349278444,40446,39180,0.0323124042879,2347,24910,0.905780810919,15758,2236,6.04740608229,48020,88902,0.459854671436,14191,10277,0.380850442736,12560,25286,0.503282448786,0.4379945354608795,239228,281451,281451,153358,0
193,20259,48437,0.581745359952,40639,39180,0.0372383869321,2378,24910,0.904536330791,15932,2236,6.1252236136,48404,88961,0.455896404042,14189,10283,0.379850238257,12644,25329,0.500809348968,0.43262186865862706,239336,284343,284343,154445,0
194,20477,48437,0.577244668332,40888,39355,0.0389531190446,2407,24910,0.903372139703,16100,2236,6.20035778175,48745,89019,0.45242026983,14198,10289,0.379920303236,12735,25373,0.498088519292,0.4268501443930274,239619,287410,287410,155550,0
195,20708,48437,0.572475586845,41165,39531,0.0413346487567,2423,24910,0.902729827379,16250,2236,6.26744186047,49105,89077,0.448735363786,14201,10296,0.379273504274,12838,25416,0.494885111741,0.4251557155965854,239903,287704,287704,156690,0
196,20923,48437,0.568036831348,41367,39707,0.0418062306394,2454,24910,0.90148534725,16424,2236,6.34525939177,49491,89136,0.444769789984,14195,10302,0.377887788779,12945,25459,0.491535409875,0.4231641301819116,240187,287997,287997,157799,0
197,21121,48437,0.563949047216,41599,39883,0.043025850613,2498,24910,0.899718988358,16587,2236,6.41815742397,49857,89194,0.441027423369,14196,10308,0.377182770664,13051,25503,0.488256283574,0.42135349821360435,240471,288290,288290,158909,0
198,21346,48437,0.559303837975,41810,40059,0.0437105269727,2522,24910,0.898755519872,16745,2236,6.48881932021,50234,89252,0.437166674136,14195,10315,0.376151236064,13144,25546,0.485477178423,0.41942526067024044,240755,288583,288583,159996,0
199,21540,48437,0.555298635341,42048,40235,0.0450602709084,2552,24910,0.897551184263,16910,2236,6.5626118068,50588,89311,0.433574811613,14193,10321,0.375157445984,13250,25590,0.482219617038,0.4177452687475985,241040,288877,288877,161081,0
200,21757,48437,0.550818589095,42234,40411,0.0451114795476,2580,24910,0.896427137696,17064,2236,6.63148479428,50910,89369,0.430339379427,14206,10327,0.375617313838,13345,25633,0.479382046581,0.4159733029014075,241323,289170,289170,162096,0
201,22001,48437,0.545781117741,42414,40587,0.0450144134821,2619,24910,0.894861501405,17223,2236,6.70259391771,51250,89428,0.426913271011,14209,10333,0.37510887448,13429,25677,0.477002765121,0.41401694165768455,241608,289464,289464,163145,0
202,22212,48437,0.541424943741,42597,40763,0.0449917817629,2656,24910,0.893376154155,17394,2236,6.77906976744,51551,89485,0.423914622562,14210,10340,0.374274661509,13528,25695,0.473516248297,0.4122513641964443,241866,289731,289731,164148,0
203,22439,48437,0.536738443752,42766,40939,0.0446273724322,2694,24910,0.891850662385,17549,2236,6.84838998211,51874,89543,0.420680566878,14212,10346,0.373670983955,13612,25714,0.470638562651,0.4103152079834758,242125,289999,289999,165146,0
204,22656,48437,0.532258397506,42911,41115,0.0436823543719,2724,24910,0.890646326776,17738,2236,6.93291592129,52218,89601,0.417216325711,14206,10352,0.372295208655,13723,25733,0.466715890102,0.40828475753441645,242384,290268,290268,166176,0
205,22892,48437,0.527386089147,43048,41143,0.0463019225628,2766,24910,0.888960256925,17910,2236,7.00983899821,52554,89659,0.413845793507,14193,10358,0.370245221085,13815,25752,0.463536812675,0.40685361259285024,242495,290387,290387,167178,0
206,23098,48437,0.52313314202,43189,41171,0.0490150834325,2785,24910,0.88819751104,18062,2236,7.07781753131,52889,89717,0.410490765407,14197,10365,0.369705740473,13898,25771,0.460711652633,0.4056377104933427,242607,290508,290508,168118,0
207,23337,48437,0.518198897537,43306,41200,0.0511165048544,2826,25244,0.88805260656,18221,2236,7.14892665474,53203,89775,0.407373990532,14201,10371,0.369299006846,13975,25790,0.458123303606,0.40495183236356513,243053,290963,290963,169069,0
208,23570,48437,0.513388525301,43414,41228,0.0530222179102,2861,25578,0.888146063023,18403,2236,7.23032200358,53490,89833,0.404561798003,14201,10377,0.368507275706,14045,25809,0.455809988764,0.4044636913299796,243498,291418,291418,169984,0
209,23804,48437,0.50855750769,43535,41257,0.0552148726277,2884,25912,0.888700216116,18558,2236,7.29964221825,53812,89891,0.401363874025,14198,10383,0.367427525763,14142,25828,0.452454700325,0.4037406680302734,243944,291873,291873,170933,0
210,24055,48437,0.503375518715,43632,41285,0.0568487344072,2910,26247,0.889130186307,18726,2236,7.3747763864,54136,89949,0.398147839331,14202,10390,0.366891241578,14207,25847,0.450342399505,0.40304246243102804,244391,292329,292329,171868,0
211,24292,48437,0.498482564981,43721,41314,0.0582611221378,2947,26581,0.889131334412,18903,2236,7.45393559928,54450,90006,0.395040330645,14200,10396,0.365909965371,14279,25866,0.447962576355,0.4023457646106502,244836,292783,292783,172792,0
212,24520,48437,0.493775419617,43820,41413,0.0581218457972,2980,26915,0.889281070035,19078,2236,7.53220035778,54761,90064,0.391976816486,14206,10402,0.365698904057,14362,25885,0.445161290323,0.40138897885847347,245352,293309,293309,173727,0
213,24747,48437,0.489088919628,43903,41513,0.057572326741,3008,27250,0.889614678899,19246,2236,7.60733452594,55089,90122,0.388728612326,14195,10408,0.363854727133,14443,25904,0.442441321804,0.4002674961543174,245870,293836,293836,174631,0
214,24991,48437,0.484051448273,44008,41612,0.0575795443622,3036,27306,0.888815644913,19410,2236,7.68067978533,55373,90180,0.385972499446,14188,10415,0.362265962554,14518,25923,0.439956795124,0.39876701894696753,246109,294084,294084,175524,0
215,25223,48437,0.479261721411,44080,41712,0.0567702339854,3069,27363,0.887841245477,19577,2236,7.7553667263,55705,90238,0.382688002837,14190,10421,0.361673543806,14582,25941,0.43787826221,0.39709579658344996,246348,294332,294332,176426,0
216,25464,48437,0.47428618618,44138,41811,0.0556552103513,3097,27420,0.887053245806,19717,2236,7.81797853309,56002,90296,0.379795339771,14185,10427,0.360410472811,14649,25960,0.435708782743,0.3953770215770677,246587,294572,294572,177252,0
217,25710,48437,0.469207424077,44225,41911,0.0552122354513,3134,27477,0.88594096881,19876,2236,7.88908765653,56302,90354,0.376873187684,14178,10434,0.358826912018,14722,25979,0.433311520844,0.3937296057853426,246828,294814,294814,178147,0
218,25943,48437,0.464397051841,44279,42011,0.053985860846,3167,27534,0.884978571947,20045,2236,7.96466905188,56570,90412,0.374308720081,14183,10440,0.358524904215,14789,25998,0.431148549888,0.39223873515107355,247068,295055,295055,178976,0
219,26369,48437,0.455602122344,44340,42064,0.0541080258653,3198,27591,0.884092638904,20223,2236,8.04427549195,56881,90470,0.371272244943,14190,10446,0.358414704193,14863,26017,0.428719683284,0.39021639362030014,247261,295249,295249,180064,0
220,26780,48437,0.447116873465,44395,42118,0.0540623961252,3229,27648,0.883210358796,20401,2236,8.12388193202,57164,90527,0.36854198195,14186,10452,0.357252200536,14946,26036,0.425948686434,0.3882487933333785,247454,295442,295442,181101,0
221,27060,48437,0.441336168631,44438,42171,0.053757321382,3262,27705,0.882259519942,20579,2236,8.20348837209,57465,90585,0.365623447591,14186,10459,0.356343818721,15022,26055,0.423450393399,0.38665660928774137,247648,295637,295637,182012,0
222,27298,48437,0.436422569523,44466,42225,0.0530728241563,3292,27734,0.881300930266,20745,2280,8.09868421053,57706,90643,0.363370585704,14186,10465,0.355566172957,15080,26074,0.421646084222,0.3851268218815067,247858,295848,295848,182773,0
223,27582,48437,0.430559283193,44507,42279,0.0526975567066,3314,27764,0.880636795851,20920,2325,7.99784946237,57980,90701,0.360756772252,14181,10471,0.354311909082,15133,26093,0.420036024988,0.383431117235975,248070,296061,296061,183617,0
224,27810,48437,0.425852137829,44571,42332,0.0528914296513,3345,27794,0.879650284234,21088,2369,7.90164626425,58254,90759,0.358146299541,14184,10477,0.353822659158,15191,26112,0.41823682598,0.38196994653561595,248280,296272,296272,184443,0
225,28068,48437,0.420525631232,44609,42386,0.0524465625442,3384,27824,0.878378378378,21199,2414,7.78169014085,58516,90817,0.355671295022,14186,10484,0.353109500191,15245,26131,0.416593318281,0.38013936577106505,248493,296486,296486,185207,0
226,28310,48437,0.415529450627,44664,42440,0.0524033930254,3423,27854,0.877109212321,21338,2458,7.68104149715,58777,90875,0.35321045392,14189,10490,0.352621544328,15319,26150,0.414187380497,0.37846564520151804,248704,296698,296698,186020,0
227,28573,48437,0.410099717158,44673,42485,0.0515005295987,3467,27884,0.875663462918,21447,2503,7.56851777867,59051,90933,0.350609789625,14191,10496,0.352038871951,15376,26169,0.412434559976,0.37649923711944383,248907,296901,296901,186778,0
228,28806,48437,0.405289344922,44720,42530,0.0514930637197,3486,27914,0.875116429032,21524,2548,7.44740973312,59305,90991,0.348232242749,14186,10502,0.350790325652,15419,26188,0.411218878876,0.3748304471483146,249110,297105,297105,187446,0
229,29044,48437,0.400375745814,44771,42575,0.0515795654727,3521,27944,0.873997995992,21589,2592,7.32908950617,59577,91055,0.34570314645,14184,10509,0.349700256923,15503,26230,0.408959207015,0.3729392139585253,249342,297338,297338,188189,0
230,29274,48437,0.395627309701,44806,42620,0.0512904739559,3552,27974,0.873024951741,21650,2637,7.21008722033,59822,91119,0.343473918722,14178,10515,0.348359486448,15548,26272,0.408191230207,0.3712324117605546,249574,297571,297571,188830,0
231,29503,48437,0.390899518963,44832,42665,0.0507910465253,3585,28004,0.871982573918,21702,2681,7.09474076837,60076,91183,0.341149117708,14188,10521,0.348541013212,15601,26314,0.407121684275,0.36946572062739463,249805,297803,297803,189487,0
232,29769,48437,0.385407849371,44856,42711,0.0502212544778,3619,28034,0.870906756082,21749,2726,6.9783565664,60322,91247,0.338915252008,14189,10527,0.34786738862,15660,26356,0.405827894976,0.36751812694397007,250038,298037,298037,190164,0
233,30008,48437,0.380473604889,44900,42636,0.0531006661038,3645,28064,0.870118301026,21776,2770,6.86137184116,60544,91311,0.33694735574,14191,10534,0.347161572052,15722,26398,0.40442457762,0.36632019560689455,250150,298149,298149,190786,0
234,30216,48437,0.376179367013,44912,42561,0.0552383637603,3685,28094,0.868833202819,21800,2815,6.74422735346,60808,91375,0.334522571819,14184,10540,0.345730550285,15796,26440,0.402571860817,0.36485036645633706,250262,298262,298262,191401,0
235,30446,48437,0.3714309309,44912,42487,0.0570762821569,3726,28117,0.867482306078,21817,2802,6.78622412562,61060,91440,0.332239720035,14189,10546,0.345439029016,15856,26482,0.401253681746,0.36361594572125827,250311,298312,298312,192006,0
236,30673,48437,0.36674443091,44948,42412,0.0597943978119,3757,28140,0.866488983653,21842,2789,6.8314808175,61319,91501,0.329854318532,14190,10553,0.344641334218,15914,26536,0.400286403377,0.3625599088380199,250368,298370,298370,192643,0
237,30912,48437,0.361810186428,44983,42337,0.0624985237499,3786,28163,0.865568298832,21867,2777,6.87432481095,61551,91563,0.327774319321,14196,10559,0.344445496733,15980,26591,0.39904478959,0.36155212277586035,250427,298430,298430,193275,0
238,31140,48437,0.357103041064,45002,42263,0.0648084613018,3810,28187,0.864831305212,21870,2764,6.91244573082,61788,91624,0.32563520475,14198,10565,0.343871273071,16032,26646,0.398333708624,0.36048778853562935,250486,298490,298490,193840,0
239,31368,48438,0.352409265453,45015,42188,0.0670095761828,3841,28210,0.863842609004,21896,2751,6.95928753181,62019,91686,0.323571755775,14201,10571,0.343392299688,16082,26700,0.397677902622,0.3594920766775303,250544,298549,298549,194422,0
240,31604,48438,0.347537057682,45042,42113,0.0695509700093,3875,28233,0.862749265044,21905,2738,7.00036523009,62260,91747,0.321394705004,14195,10578,0.34193609378,16144,26755,0.396598766586,0.35834056133982123,250602,298607,298607,195025,0
241,31836,48438,0.342747429704,45065,42039,0.0719807797521,3914,28257,0.861485649574,21915,2725,7.04220183486,62483,91809,0.31942402161,14196,10584,0.34126984127,16198,26810,0.395822454308,0.35728969959955537,250662,298668,298668,195607,0
